0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,t_Drift,temperature,WF,D_N,D_C
-2.6713094999999998e-18,1.1570428e-12,1.3111371000000001e-12,3.3838849000000003e-12,3.3319027e-11,4.6252795999999996e-10,6.5269045e-09,9.045454400000001e-08,1.2166443999999998e-06,1.5486854e-05,0.00016577754000000002,0.0009960394099999999,0.0028362299,0.0052939802,0.0080617882,0.010997537,0.014031436000000001,0.017124887,0.020254001,0.023402736,0.026559468,0.029715306,0.032863111,0.035995684,0.039108453,0.042198242000000004,0.045261299000000005,0.048294309,0.05129432900000001,0.054258743,0.05718522,0.060071687,0.06291632700000001,0.065717549,0.068473978,0.07118443599999999,0.073847935,0.076463666,0.079030985,0.081549409,0.08401858400000001,0.08643828099999999,0.088808391,0.09112892,0.093399976,0.095621761,0.097794565,0.09991876,0.10199479,0.10402316,0.10600444,0.10793923,9,333,5.173,4e+16,3.4e+16
-1.5046831e-18,4.435408e-11,5.3768973e-10,6.1240533e-09,6.830445500000001e-08,7.4328548e-07,7.7702844e-06,7.3528581e-05,0.00049401312,0.001728801,0.0036536763,0.0059547049,0.0084594657,0.011083200000000001,0.013780452,0.016524243,0.019297013000000002,0.022086557000000003,0.024883807999999997,0.027681723,0.030474592,0.033257404,0.036024657,0.038774715,0.041504522,0.044211363,0.046892814000000005,0.049546713,0.052171120999999994,0.05476431,0.057324731,0.059851010999999996,0.062341945,0.064796479,0.067213703,0.069592842,0.071933243,0.07423437299999999,0.076495811,0.078717235,0.080898425,0.083039247,0.085139651,0.087199667,0.08921939300000001,0.091198995,0.09313869699999999,0.095038781,0.096899575,0.098721454,0.10050483,0.10225016,9,363,5.006,4e+16,3.4e+16
6.6227361e-19,8.0986577e-10,7.8919376e-09,6.934791000000001e-08,5.9207405e-07,4.8973889e-06,3.7988697e-05,0.00024247012000000004,0.0009711506800000002,0.0023379898000000002,0.0041221821999999995,0.0061412831000000005,0.0082984692,0.010541865,0.012841445,0.015178355,0.017539815,0.019916719,0.022302166000000002,0.02469075,0.027078072999999998,0.029460442000000003,0.031834196,0.034196065,0.036544821,0.038878334,0.041194694,0.043492183,0.045769251,0.048024497,0.050256654000000005,0.052464582,0.054647255,0.056803752,0.058933251,0.06103503,0.063108455,0.065152978,0.06716813,0.069153517,0.071108815,0.073033767,0.07492818,0.076791918,0.078624901,0.080427098,0.08219852799999999,0.083939253,0.085649379,0.087329045,0.08897842800000001,0.090597736,9,404,5.009,4e+16,3.4e+16
-4.303941799999999e-18,1.198477e-12,1.7585422999999998e-12,1.0788667e-11,1.5715186e-10,2.4973537e-09,3.9183011e-08,5.9779435e-07,8.685399800000002e-06,0.00010978996999999999,0.0008172461900000001,0.0026475552000000003,0.0052109212,0.008131871700000001,0.01124048,0.014456198,0.017735581,0.021052202000000002,0.024388458,0.027731699,0.031072264,0.034402353999999996,0.037713528999999996,0.041002354,0.044264581,0.047496152,0.050693494000000006,0.053853440999999995,0.056973184,0.060050224000000006,0.063082368,0.066067693,0.069004523,0.071891411,0.074727121,0.07751061599999999,0.080241055,0.082917778,0.085540306,0.08810832,0.09062166199999999,0.093080317,0.09548440300000001,0.09783416800000001,0.10012997,0.10237222,0.10456144,0.10669819,0.10878313,0.11081694,0.1128004,0.11473429,9,319,5.091,4e+16,3.4e+16
-2.4821996e-18,6.0044329e-10,4.8925999e-09,3.5463842e-08,2.5002341e-07,1.7230514e-06,1.1462769e-05,7.0268096e-05,0.00034231862999999996,0.0010868635000000001,0.0023136732,0.0038539657000000002,0.0055799654,0.007420311999999999,0.0093347677,0.011299176000000001,0.01329802,0.015320674,0.01735947,0.019408637,0.021463646,0.023520826,0.025577127,0.027629944,0.029676786,0.031714862999999996,0.033743565,0.035761321,0.037766718,0.039758471000000004,0.041735411,0.043696472,0.045640682,0.047567156,0.049475085999999995,0.051363739000000005,0.05323245,0.055080620999999996,0.056907712,0.058713244000000005,0.060496790999999994,0.062257984,0.0639965,0.065712066,0.067404453,0.069073473,0.070718979,0.072340862,0.073939046,0.075513493,0.077064192,0.078591162,9,445,5.118,4e+16,3.4e+16
1.5947461e-18,4.6383813e-11,4.3600019e-10,3.7739318e-09,3.2010283e-08,2.6665536e-07,2.1664744999999998e-06,1.6836015e-05,0.00011620306999999999,0.00056980651,0.0016521939999999998,0.0032410190999999995,0.0051240159999999995,0.007176574,0.0093329346,0.011556155,0.013823786000000001,0.016121096,0.018437771000000002,0.020766218,0.023100582999999997,0.02543617,0.027769104,0.030096074,0.032413227,0.034718723,0.037010907999999995,0.039287833,0.041547746,0.043789065999999995,0.046010365,0.048210349000000007,0.050387849000000005,0.052541807999999995,0.054671278,0.056775405999999994,0.058853431,0.060904682,0.062928573,0.064924596,0.066892315,0.068831365,0.070741446,0.07262232099999999,0.074473809,0.07629578599999999,0.078088176,0.079850953,0.081584135,0.083287782,0.08496199,0.08660689199999999,9,410,5.128,4e+16,3.4e+16
8.262983e-18,3.1943786e-12,2.4517728e-11,2.4565776e-10,2.5155922e-09,2.5480904999999998e-08,2.5325406000000003e-07,2.4462471e-06,2.2380389999999996e-05,0.00017396042000000002,0.0008487334900000001,0.0022833217000000003,0.0042305608,0.0064564283,0.0088404237,0.011320425,0.01386145,0.016441899,0.019047293,0.021667342000000003,0.024294292999999998,0.026922041,0.029545607,0.032160716,0.03476228,0.037348829,0.03991777,0.042466681,0.044993400999999995,0.047495987999999996,0.049972700999999994,0.052421975999999995,0.054842410999999994,0.057232754000000004,0.059591887,0.061918833,0.064212735,0.066472853,0.06869855700000001,0.07088931700000001,0.07304470099999999,0.075164366,0.077248055,0.07929559,0.081306864,0.08328184200000001,0.08522055199999999,0.08712308,0.08898956699999999,0.09082020199999999,0.09261522400000001,0.09437490800000001,9,379,5.15,4e+16,3.4e+16
1.4706518e-18,3.1054196e-12,2.4129609e-11,2.4915337000000003e-10,2.6322391e-09,2.7496494e-08,2.8163615000000004e-07,2.7996078e-06,2.6241028999999998e-05,0.00020475352,0.00096356388,0.0024957914,0.0045245002,0.006820649,0.009268840300000001,0.011809466999999999,0.014408752,0.017045675,0.01970607,0.022379771,0.025059103,0.027737974,0.030411395,0.033074703999999996,0.03572339,0.038355861,0.040969362999999995,0.043561450999999994,0.046129935999999996,0.048672859000000006,0.051188461,0.053675165,0.056131564,0.058556396,0.060948552,0.063307058,0.065631068,0.067919858,0.070172812,0.072389423,0.07456928,0.076712068,0.078817556,0.080885597,0.082916117,0.08490911400000001,0.086864649,0.088782844,0.09066387599999999,0.092507974,0.094315408,0.096086495,9,374,5.137,4e+16,3.4e+16
8.048512500000001e-18,5.2986688000000004e-11,5.8610353e-10,6.0284941e-09,6.071860400000001e-08,5.9795198e-07,5.6868249000000005e-06,5.0019172e-05,0.00034019428,0.0013091087,0.0029729532,0.0050453244,0.0073408074,0.0097663947,0.012272596,0.014830548,0.017421822,0.020033801,0.022657253999999998,0.02528515,0.027911857,0.03053272,0.033143146,0.035739311,0.038319524,0.040881183,0.04342197,0.045939808,0.048432835,0.050899379,0.053337937,0.055747168,0.058125868,0.060472974000000006,0.06278755700000001,0.065068803,0.06731601599999999,0.06952860200000001,0.071706072,0.073848025,0.075954153,0.078024229,0.080058102,0.082055693,0.084016992,0.08594204800000001,0.08783096900000001,0.089683915,0.091501094,0.09328275800000001,0.0950292,0.096740749,9,379,5.042,4e+16,3.4e+16
-2.7924627e-20,1.1969437e-12,1.6967928e-12,1.0355786e-11,1.6120592e-10,2.7517608e-09,4.6316914e-08,7.5635537e-07,1.1691489e-05,0.00015205918,0.0010488985,0.0031115648999999997,0.0058558282,0.0089281043,0.012173438,0.015517653000000001,0.018920041000000002,0.022355484,0.025806969,0.029262135,0.03271142,0.036146285,0.03955938,0.042947273,0.046305257,0.049629208,0.052915492,0.056160894,0.059362562,0.062517985,0.06562497099999999,0.06868160599999999,0.071686241,0.074637467,0.077534101,0.08037517,0.083159891,0.08588766,0.088558039,0.091170747,0.09372566800000001,0.096222835,0.098662427,0.10104475,0.10337024,0.10563945,0.10785301,0.11001165,0.11211613,0.11416724,0.11616586,0.11811288,9,311,5.07,4e+16,3.4e+16
1.7518676e-18,3.3240392e-09,2.5656928e-08,1.7473419e-07,1.151625e-06,7.356767099999999e-06,4.4177813e-05,0.00022399488999999998,0.00078758425,0.0018313646,0.0032209315000000004,0.0048192766,0.0065454502000000005,0.0083539045,0.010217621,0.012119538000000001,0.014048191000000002,0.015995403999999998,0.017955142,0.019922692,0.021894322,0.023866937999999997,0.025837934,0.027805053,0.029765752000000003,0.031718302000000004,0.033661835,0.035594962,0.037516425,0.03942508,0.041319881,0.043199873,0.045064182,0.046912008,0.048742622,0.05055536,0.052349618,0.054124849,0.05588056,0.057616310999999996,0.059331707000000004,0.061026405,0.062700103,0.064352544,0.065983507,0.067592811,0.069180311,0.070745896,0.072289484,0.073811025,0.075310499,0.076787909,9,457,5.077,4e+16,3.4e+16
-3.6176037e-18,1.3497882e-12,3.7855157e-12,3.2915657e-11,3.7944376000000004e-10,4.4500785e-09,5.144843700000001e-08,5.809082399999999e-07,6.3108727e-06,6.251091999999999e-05,0.00044805273,0.0016576302999999999,0.003598182,0.0059372845999999995,0.008489946,0.011166211,0.013918321,0.016718133,0.019547424,0.022393563,0.025247189,0.028101035,0.030949214,0.033786352,0.03660721,0.039409895,0.042191251,0.044948479000000006,0.047679089,0.050380855,0.053051789,0.055690117000000004,0.058294254000000004,0.0608628,0.063394529,0.065888373,0.068343415,0.070758874,0.07313410099999999,0.075468571,0.077761872,0.08001370099999999,0.082223855,0.084392223,0.086518781,0.088603585,0.09064676599999999,0.09264852,0.094609106,0.096528838,0.09840808300000001,0.10024725,9,358,5.162,4e+16,3.4e+16
6.6805899e-18,1.2084463e-12,1.9488125e-12,1.2842934e-11,1.7357818999999999e-10,2.5144667e-09,3.5978537e-08,5.0164472e-07,6.6958501e-06,7.9817008e-05,0.00061982606,0.0021916794,0.0045339617,0.0072635915,0.010196229000000001,0.013244762,0.016362889,0.019522887,0.02270659,0.025901089,0.029096685,0.032285671,0.035460904,0.038616444,0.041749438,0.044855927999999996,0.047932427,0.050975845,0.053983435,0.056952746,0.059881601,0.062768083,0.06561051799999999,0.068407451,0.071157636,0.073860022,0.076513742,0.079118106,0.08167258599999999,0.08417681,0.08663054699999999,0.089033675,0.09138618800000001,0.09368818599999999,0.095939872,0.09814153699999999,0.10029355,0.10239636,0.10445048,0.10645650000000001,0.10841503,0.11032676,9,330,5.116,4e+16,3.4e+16
1.9104163000000002e-18,1.1612196000000001e-12,1.3397507e-12,3.8158443e-12,4.0167603999999995e-11,5.6940372e-10,8.1577471e-09,1.1463756e-07,1.5608422e-06,2.0001351e-05,0.00020932037,0.001162389,0.0031140261,0.0056424749,0.0084605874,0.011436806,0.014505828,0.017631074,0.020789678,0.023966117000000002,0.027149086,0.030329866,0.033501411,0.036656212,0.039790575,0.042900930999999996,0.04598355,0.04903513599999999,0.052052760999999996,0.055033821,0.057975992999999997,0.06087722,0.063735699,0.06654985599999999,0.069318329,0.07203996,0.07471377900000001,0.077338996,0.079914989,0.082441296,0.08491760400000001,0.08734371199999999,0.089719542,0.09204512599999999,0.09432060099999999,0.09654619800000001,0.098722233,0.10084910000000001,0.10292727,0.10495728,0.10693972,0.10887523,9,331,5.162,4e+16,3.4e+16
-5.8128035e-18,7.8544047e-11,7.9255214e-10,7.3361951e-09,6.6426678e-08,5.8883908e-07,5.05631e-06,4.0588744e-05,0.00026427846,0.001051206,0.0024946047,0.004354717,0.006447154399999999,0.0086757969,0.010989299999999999,0.013357906000000001,0.015762865,0.018191416999999998,0.02063443,0.023084962,0.025537545,0.027987715,0.030431697999999997,0.032865304,0.035286151,0.037692495,0.040082154,0.042453172000000004,0.04480379,0.047132423,0.04943764,0.051718151,0.053972799,0.056200543,0.058400453,0.060571709,0.062713591,0.064825473,0.066906819,0.06895717400000001,0.07097616400000001,0.07296348799999999,0.074918913,0.076842274,0.078733465,0.080592437,0.082419194,0.08421379,0.08597632300000001,0.087706935,0.08940580599999999,0.091073148,9,397,5.075,4e+16,3.4e+16
8.2348573e-19,1.4699307e-08,1.1708614000000001e-07,8.225950899999999e-07,5.5482731e-06,3.531886e-05,0.0001924352,0.0007294177,0.0017808106,0.0032112967,0.0048686258,0.0066629778,0.0085445282,0.010484089,0.012463398999999998,0.014470263999999998,0.01649602,0.018534294,0.020580114,0.022629539,0.024679309,0.026726666,0.028769213,0.030803967,0.032829771,0.034845355,0.036849251,0.038840132,0.040816789,0.042778123,0.044723129,0.046650893,0.048560578,0.050451427,0.052322747999999995,0.05417392,0.056004382000000005,0.05781363,0.059601219000000004,0.061366755999999995,0.06310990000000001,0.064830358,0.066527881,0.068202265,0.069853345,0.071480995,0.073085123,0.074665675,0.076222625,0.07775598,0.079265773,0.080752065,9,446,4.993,4e+16,3.4e+16
4.6928986e-19,3.3519082000000004e-10,2.7141932e-09,1.9575331999999998e-08,1.3749465e-07,9.463135699999999e-07,6.3265395e-06,3.9848235e-05,0.0002126078,0.00078033384,0.0018568209,0.0032994466,0.004960728,0.006754601999999999,0.0086331811,0.010568279,0.012542178999999999,0.014543003,0.016562284,0.018593778999999998,0.020632606,0.022674886,0.02471741,0.026757456000000002,0.028792653999999997,0.030820022000000002,0.032838493999999996,0.034846773,0.03684341,0.03882709,0.040796618,0.042750904000000006,0.044688954,0.04660986,0.048512795,0.050397007,0.052261812000000005,0.054106592,0.055930792,0.057733912000000005,0.059515509,0.061275195,0.063012629,0.064727521,0.06641962400000001,0.068088733,0.069734685,0.071357352,0.072956645,0.074532507,0.076084913,0.077613867,9,447,5.146,4e+16,3.4e+16
4.6928986e-19,5.0347941e-09,4.0257116000000005e-08,2.8467335e-07,1.9447115e-06,1.2790129999999998e-05,7.716129399999999e-05,0.00036634193,0.0011315264,0.0023671195,0.0039058452000000003,0.0056246156000000005,0.0074547077,0.009357197,0.011308618000000001,0.013293842,0.015302478000000001,0.017327011,0.019361779,0.021402327999999998,0.023445046,0.025486931,0.027525416,0.029558065,0.031582083999999996,0.033596892999999996,0.035600946,0.037592846,0.039571325,0.04153523,0.043483506,0.045415195,0.047329419000000005,0.04922538,0.051102352000000004,0.052959677000000004,0.054796761,0.056613069,0.058408124000000006,0.060181503,0.061932837000000004,0.063661805,0.065368132,0.067051588,0.068711984,0.07034917,0.07196303400000001,0.07355349900000001,0.07512051900000001,0.076664081,0.078184201,0.079680921,9,447,5.038,4e+16,3.4e+16
-1.4362908999999998e-18,3.3441136e-09,2.8845370999999997e-08,2.2159264e-07,1.6466005000000002e-06,1.1775119e-05,7.7024889e-05,0.00038942387999999997,0.001233378,0.0025880344,0.0042610532,0.0061195445999999995,0.008091428000000001,0.010136384,0.012230241000000001,0.014357418,0.016507166,0.018671725,0.020845163,0.023022831,0.025200924,0.02737625,0.029546048,0.031706907,0.033857583,0.035996557,0.038122167,0.040232912999999995,0.042327435,0.0444045,0.046462984000000006,0.048501868,0.050520228,0.05251722599999999,0.054492106,0.056444191,0.058372873,0.06027761400000001,0.062157946,0.06401345900000001,0.06584380299999999,0.067648684,0.069427858,0.071181133,0.07290836099999999,0.074609439,0.076284305,0.077932935,0.07955534,0.081151568,0.082721693,0.084265823,9,429,5.014,4e+16,3.4e+16
