,R0,R1,PMOS_Num,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
37,1000000,0,2,2.99,2.99152420478478,2.9783099550722,2.9731851521358,2.97299745159121,2.97324062495186,2.95715619062683,2.85286588910331,2.29989499890694,-0.047354604412757,0.069248024326896,0.049428726026973,0.049990560088567,0.049999973939056,0.049999998029952,0.049999999984228,0.050000000000043,0.050000000000002,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
38,1000000,1000000,2,2.99,2.98999999995015,2.99000000130549,2.98999993235691,2.98997545929122,2.9938884465293,2.97144887980423,2.95307876782376,2.90636595096905,2.8474232313804,2.80763396143325,2.77388102740047,2.69687753107844,2.64391863191669,2.60658127820518,2.550440958534,2.49044386362072,2.43889332368524,2.38573754182234,2.32570700054957,2.26361578373412,2.20447380757431,1.73227333846947,0.868685217707782,0.787019165036383,0.738512218426253,0.683060366397017,0.622503333765121,0.563548953433101,0.522295258988692,0.457416183513949,0.392706655092006,0.336451083267178,0.27652887733855,0.23958661893965,0.184522361994114,0.133533917824124,0.106732491448546,0.055590864726568,0.031179383695466,0.016635634444107,0.018142026489417,0.016888270096823,0.005691749661335,0.012305844260594,-0.000907910098201,0.000527718509457,-5.88423039304393E-07,0.00043363164112,0.007300630053883,0
39,249000,0,2,2.973,2.97753901232239,2.98985965632863,2.99000090320611,2.98999817270897,2.99037672036294,2.9919145472713,2.96885145795267,2.90731437575998,2.4785099686935,1.18253487687413,0.031101440461223,0.032972962634814,0.033064112463102,0.019130350870056,0.014940527264499,0.018047219271944,0.017030290473297,0.016999657764078,0.017002665857996,0.017407276685202,0.017339658994511,0.017219065523353,0.020565092612976,0.017154934392159,0.016982103277452,0.017099326561537,0.035472659804125,0.029842523456233,0.033004774138551,0.017420042973634,0.017002053658718,0.016999981353488,0.01699999972461,0.017000000000908,0.016999999999951,0.017,0.017,0.017000000000031,0.017000000001999,0.016999999736729,0.016999951136782,0.016999633169606,0.017623969255147,0.014913191746253,0.032535650477606,0.016841739752311,0.016999544535184,0.017018674351537,0.019889979586914,0.017
40,249000,249000,2,2.99,2.98999999999883,2.99000000003893,2.98999999822809,2.98999935716408,2.98996257510746,2.98790387327034,2.99020991344807,2.97313491390165,2.92803023521334,2.90220981959083,2.8413021320278,2.8008427576583,2.73848149859116,2.69385392214046,2.63279812345941,2.58962103176907,2.54768532072745,2.48486889471724,2.4255215505249,2.36876936079248,2.30443811477704,2.22280982294004,0.812703579746378,0.764446469749175,0.709290927571379,0.655933270007517,0.59901232798297,0.534814543921727,0.478804400366053,0.418028788583395,0.363026112605875,0.316802986872283,0.250005802099433,0.19948706119906,0.153178895435421,0.116943818573365,0.092652465050656,0.067342878290531,0.049835327267052,0.031701787974191,0.032472846627321,0.033345912368782,0.047794342485339,0.048253310299561,0.045455554533438,0.041368818912474,0.033026523427896,0.032999658378825,0.03299999587312,0.033
41,39000,0,2,2.957,2.957,2.95700000000003,2.95699999999612,2.95699999930068,2.95700000477227,2.95699748113535,2.9568226007663,2.94068137165526,2.85756963861426,2.65353914751067,2.15672073991075,0.081556642994496,0.013265238847374,0.010337758518301,1.20870667706695E-06,-5.35062763866596E-07,-4.37422882653869E-09,-8.94922699699608E-11,-2.33656600470631E-12,-1.39755129842625E-15,-2.72298278193761E-16,-1.44985607077859E-18,1.20046017677289E-20,1.82975920606918E-22,2.24491211304964E-25,4.8377246259759E-26,2.84246116395395E-28,-2.24097244017634E-30,-6.94546945773487E-32,3.81587240310179E-35,-8.4235448947238E-36,-4.52894565112645E-38,4.84691919988615E-40,-1.85349183740755E-41,3.26780200817926E-45,1.26763281779688E-45,1.13306500215226E-47,1.83874940998787E-49,2.91473414058282E-51,3.19314014279549E-54,-2.57412772009695E-55,4.63168473222029E-57,-3.47315005425452E-59,-5.26923849603889E-61,-3.63264049817088E-64,-4.38137585937418E-64,2.51535878470379E-66,-2.16635330457202E-68,1.53830221755598E-69,0
42,39000,249000,2,2.957,2.957,2.957,2.957,2.95699999999973,2.95699999999646,2.95700000318803,2.95700027721169,2.95697576656243,2.95062519592054,2.93999189962907,2.9401331496475,2.92152235800592,2.92305941470543,2.92003794010938,2.90599873995657,2.90758373703143,2.88990738765799,2.88999680100194,2.89004950363003,2.8812397167218,2.87219460589117,2.85446822458932,2.85611666874264,2.83974311608752,2.823,2.82498610405253,2.80589303257059,2.80551259681214,2.80797857169411,2.79001303591285,2.78759877359422,1.359704597681,1.103124141198,0.842753565264709,0.517142570530659,0.291645216951584,0.111506893431369,0.03442664080131,0.011197155831973,-0.000159939834155,-0.00217247460012,-8.4064555099767E-06,9.48660688943831E-08,1.02167023844208E-09,-4.72371561936437E-11,2.76382544437173E-13,-4.1420085882171E-15,4.47491339753267E-17,1.30258363071677E-18,0
43,39000,4000,2,2.957,2.957,2.957,2.95699999999983,2.95699999993087,2.95699999530581,2.95700055799157,2.95712102023581,2.93947191253159,2.89452168805086,2.77632473187961,2.55204790665177,2.27950647450684,1.91704903952788,0.163893223536097,0.123824341308066,0.11382974668069,0.099943747522146,0.092068882302974,0.084010643223309,0.085742268509933,0.066860234533672,0.067003683902343,0.061482618925015,0.049953911901096,0.05,0.051938593036366,0.032877951328921,0.033019660303649,0.020331257864557,0.016966218723045,0.017005872507343,0.012780603513147,-2.44951277338952E-05,-2.10259001801323E-06,-1.89060363240408E-08,8.34994585780676E-11,-4.41767298098412E-12,1.10006781109371E-13,5.41759261783749E-16,8.41596621477651E-17,-8.22934985302324E-19,-9.98059844984652E-21,-1.81062255914496E-22,-5.98876858737824E-25,4.62852025100106E-26,-3.31987698838495E-28,-3.25514230211426E-31,1.76586103250602E-32,1.54059086160752E-34,0
44,39,0,2,2.957,2.957,2.957,2.957,2.957,2.957,2.957,2.95700000000005,2.95699999999848,2.95699999919174,2.95700001806354,2.95699784740923,2.95662180259338,2.94016731150996,2.93475087425933,2.91801484331382,2.89035827609805,2.83885605712303,2.7851656885066,2.71390026454965,2.59274290273856,2.32179938261355,0.62692477818473,0.257114496077796,0.189257068583793,0.140462434815596,0.115049674502076,0.084902351107369,0.068876391165696,0.049998669638314,0.03242305213108,0.030474513053662,0.017328543184126,0.017111981015146,0.016033623377805,-7.93171795148827E-05,-6.51787962712857E-07,2.04392535304318E-09,-1.96079887210378E-10,-7.71461080651305E-13,6.96095735959013E-15,1.11860485254472E-16,-6.89264247877371E-19,2.36198147206664E-20,1.85360355621246E-22,-8.76458199533518E-24,5.61230794724065E-26,2.16519523277536E-28,-2.87139775742817E-30,-6.3832140180022E-32,0
45,39,100,2,2.957,2.957,2.957,2.957,2.957,2.957,2.957,2.95699999999999,2.95700000000046,2.95700000020526,2.95699999373804,2.95700047303601,2.9571117610463,2.93943213513154,2.94182350809426,2.92129896967369,2.89123731828779,2.87329240219656,2.84273594368649,2.79096551362916,2.72842816530721,2.64001177108804,2.52715826450135,1.27788370296286,0.338075713382161,0.25550553500599,0.198906747198799,0.136930652388105,0.101202274911161,0.067505881064725,0.047981565294965,0.034106647168784,0.017040203954503,-0.000656846167589,-6.88940650386931E-07,3.75286072348724E-08,2.95772021625932E-10,-8.06460604803418E-13,9.20506361032306E-14,4.21526846505565E-16,-4.5799457189222E-18,-6.02610323783446E-20,1.05574869905598E-22,-1.38691299143972E-23,-8.76324572080807E-26,5.67944579537596E-28,-3.09023220266549E-29,-7.63770942834436E-32,1.85499764509403E-33,3.00040255953084E-35,0
46,400,0,2,2.973,2.973,2.973,2.97300000000002,2.97299999999962,2.97299999997407,2.97300000309887,2.97299948628566,2.97299349263469,2.97487584438299,2.95454960839285,2.95741783058347,2.94442402710367,2.92459674377383,2.89055212564313,2.84994353059682,2.76840785652513,2.68981974289454,2.55492219057298,2.37847250377313,0.574455844350538,0.241453017230567,0.148620444890483,0.120475821658398,0.101751862731874,0.084,0.068740654949925,0.049948596054741,0.034167556439413,0.032583418987615,0.017359577867485,0.017018421961942,0.018523417499623,-5.3328082532748E-05,1.12276311062556E-06,-4.40611013665117E-08,1.8482982620636E-09,-9.43602553360331E-12,-7.83778852402524E-14,-3.93511110576433E-16,-2.06336451587324E-17,-1.11497447789269E-19,6.64652410017901E-22,-4.00484487039563E-23,-1.27216381234607E-25,1.95486634130215E-27,2.13324906744432E-29,-1.73106470301387E-31,3.80235411855157E-33,3.66877312990487E-35,0
48,4000,0,2,2.957,2.957,2.957,2.957,2.95699999999977,2.95700000000546,2.95700000307791,2.95699992185961,2.95700841379072,2.9583832671167,2.92378348213381,2.89745759145822,2.78455029435193,2.57530807832696,2.30811395972309,1.91638170234564,0.099809519817862,0.075013267322044,0.051387647240383,0.046300459629829,0.033045159169207,0.01543835831468,0.017071521914534,0.016997262242509,0.016772902658675,-0.000625221432322,3.16627637413014E-05,-1.27716686578187E-20,8.6269577437888E-09,6.21869356822379E-11,1.65511753931319E-12,3.4418579029501E-14,1.20153627316676E-16,5.44861336277841E-18,1.68699439520475E-20,-3.53195658123819E-22,-2.79125836822914E-24,1.39029773086212E-25,-8.94974913363965E-28,-2.99601316272183E-30,6.04552336621815E-32,-1.71868798373887E-33,7.455028754601E-36,1.70533772679064E-37,2.92991442215154E-40,1.6201484618232E-40,-9.75280380181921E-43,7.28501402016956E-45,1.17319069325485E-46,-9.87539045559019E-64,0
49,4000,400,2,2.957,2.957,2.957,2.957,2.95700000000034,2.957,2.95699999575903,2.95700009838564,2.9569888105535,2.95486730804265,2.93988788227796,2.89920949071733,2.8035977115024,2.68519583251463,2.5138125380883,2.33309109091185,2.12130776650361,0.212008770985964,0.151058263127208,0.114864714922313,0.100700367217505,0.082222610631978,0.081693051194442,0.067271535892064,0.048384379797345,0.049986530972329,0.051771138580742,0.033,0.03254556117813,0.017528499792284,0.017011659899446,0.016661222411234,-0.000181369144555,-8.10998643755154E-06,1.1917443948895E-07,5.16412381216429E-09,5.3168898138823E-11,-1.30442349757523E-13,1.57060166166373E-14,5.0312580984019E-17,-1.0325146560114E-18,2.87434259126308E-20,-1.25055574406739E-22,-2.84562147093597E-24,-4.7532304563527E-27,-6.84427292073532E-28,-4.16298763478748E-30,3.23405484717207E-32,4.51167359199857E-34,8.07591656886714E-37,0
50,51000,0,2,3.023,3.023,3.02300000000023,3.02299999998388,3.02299999593453,3.02299994648143,3.02298528268134,3.02161878317463,2.99184922358628,2.90229479094304,2.67113762662626,2.16881396829547,0.089242668532862,0.07031901149678,0.066890338527797,0.067000042563438,0.067000174028852,0.067017783732973,0.066872643549562,0.049258909376009,0.04999948733177,0.050000056277185,0.050000000331856,0.050000000009163,0.050000000000127,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
51,51000,51000,2,2.99,2.99,2.98999999999984,2.99000000001098,2.99000000277306,2.99000008252491,2.98999614208464,2.98970284783642,2.97292340929079,2.94664385507554,2.9374732656097,2.88969606967714,2.83089898761364,2.78989729543717,2.75755276346935,2.70075697250421,2.62321381679107,2.57991508106828,2.54445783655505,2.49149580554531,2.41551024230655,2.37115653902585,2.27811078021454,0.81134873874176,0.704487018505473,0.6475737073465,0.599843510059014,0.536837411368784,0.478527778996757,0.418591173472931,0.388864438740376,0.330146801930144,0.268186566639731,0.210905469941598,0.183616205475241,0.134380840180977,0.095694303239193,0.067841461795697,0.054790572311282,0.050394738673777,0.049995715417019,0.049999946958782,0.04999999997071,0.050000000003811,0.050000000000024,0.049999999999999,0.05,0.05,0.05,0.05,0.05
52,0,0,3,2.973,2.973,2.973,2.973,2.973,2.973,2.973,2.973,2.9730000000008,2.97300000009527,2.97299999531426,2.97300041717049,2.97300949342562,2.95892074731501,2.95672434948351,2.93968039619606,2.92064765112255,2.90632910882502,2.89526657529282,2.83563016277241,2.79263038598054,2.73285352157291,2.639,2.44207427073158,0.443359133639508,0.296672269796416,0.227078576425168,0.150787691686591,0.109237999392089,0.065294259085101,0.04873843691702,0.028280844984028,0.016838441054868,0.001139968297857,-4.62799289686497E-06,9.40183176413857E-08,7.83518270940969E-10,-3.81713640477324E-11,2.56908991225105E-13,4.31238867436758E-16,-1.8808841161493E-17,3.72823681435345E-19,-2.89631471424892E-21,-4.0405136170825E-23,-7.35397459233387E-26,-1.01102570222595E-26,-6.60603513146186E-29,4.89076073994508E-31,1.54898814588597E-32,5.34552942018439E-49,0
53,0,100,3,3.007,3.007,3.007,3.0070000000001,3.00699999999798,3.00700000004634,3.00700002613525,3.00699605768026,3.00707142154393,2.99992159855482,2.9899742195575,2.99522259640591,2.9900145532077,2.98949073251387,2.97344846298486,2.96619483363622,2.94661933935568,2.92334909385167,2.89689727606653,2.85293017677765,2.81594570370023,2.77898700136413,2.6931976776058,2.60707763250948,1.83372873905362,0.440911779895486,0.327620379450191,0.259,0.174465178642338,0.13338237242068,0.118446474173144,0.083525892095835,0.067622639309264,0.041321254023292,0.032833682121225,0.015988506059902,0.016992008284702,0.017000044820808,0.016999997438274,0.016999999991424,0.017000000000172,0.016999999999991,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017
54,0,1000000,3,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.00699999999998,3.00700000000261,3.00699999977435,3.007,3.00699942559141,3.00696176845926,3.00541359543819,3.02320992404314,3.00765867863133,3.00703253411989,3.00699965818366,3.00700425899486,3.00750043013127,2.97030051610367,0.875482852954743,0.080192972070247,-0.013161208102175,-0.03252559865398,-0.033002051492653,-0.033000091279239,-0.033000975270682,-0.032502798270518,-0.017439464898216,-0.016996729550331,-0.016999947330939,-0.017,-0.017
55,0,249000,3,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.007,3.00700000000012,3.00700000001732,3.0069999996035,3.00699976222947,3.00700312364456,3.00629045433254,2.96126495027275,1.04650971623754,0.278751013147364,0.048249944601786,0.017230577290129,0.017002324186017,0.016827575986196,0.017599227633553,0.017744851329008,0.012481682311496,0.01649083009931,0.016890451840112,0.008096496104518,0.017,0.017
56,0,39,3,2.973,2.973,2.973,2.973,2.973,2.973,2.973,2.973,2.97299999999976,2.97299999996666,2.97300000089998,2.97299982240922,2.97299292058037,2.97465711663374,2.95686712128347,2.95803299296217,2.94149803499394,2.92226365391713,2.90119957063014,2.8546943663645,2.82670347486449,2.76976166855355,2.73327814727248,2.62286989177366,2.24659059738892,0.461164929517107,0.321054074738972,0.234,0.157788803747182,0.114845789612283,0.086344819364128,0.061953851552866,0.05056053494259,0.033505364965021,0.017101841216306,0.016530808837936,0.000827140355832,8.38235898223668E-06,-4.7910971688072E-07,-8.65796668287539E-10,3.20987386118641E-11,-1.75954630284059E-12,3.98179100528139E-15,9.13406228782327E-17,1.56664288239074E-19,2.24714303355006E-20,1.43478446213132E-22,-1.06775089154228E-24,-1.71956282864446E-26,2.12997366577372E-43,0
57,0,39000,3,3.007,3.00716976951944,2.9913009392331,3.00678847829575,3.00706528876049,2.9985,2.98861757375283,2.98913952655952,2.99001035320836,2.99000011398891,2.98999999977323,2.99000000003458,2.98999999999963,2.99000000000001,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99000000000002,2.99,2.98999999969299,2.98999997965996,2.9900061897658,2.98987315342828,2.97325081505575,2.97463586378912,2.94121637360316,2.93989851326654,0.772172072343437,0.139603650083338,0.059767303429913,0.016979636670763,-0.001175086633448,-1.03209907053682E-05,-1.43853513984974E-07,-3.27336707002163E-09,-5.49461892378181E-12,2.67326092364183E-13,-5.15641655050979E-15,3.79248996834378E-17,5.29278961059456E-19,-2.42175955888551E-20,0
58,0,400,3,3.007,3.007,3.007,3.007,3.007,3.007,3.00699999999842,3.00700000002484,3.0069999952523,3.00699943261318,3.00702792925352,3.00322399698922,2.98998606426545,2.98998716252167,2.98866271892388,2.97302119533046,2.96618064869734,2.95717484974414,2.93773630402738,2.92423563674707,2.90884882207175,2.86128223299927,2.84,2.82630929045402,2.76197477517595,2.66732182406473,2.49913385808344,0.617507189385492,0.431765994551544,0.323346215759384,0.273135443968156,0.181409763506477,0.134649019921502,0.078562894421096,0.065013409468541,0.037419422465237,0.03145729090803,0.017402924280596,0.016997269227337,0.017000117349396,0.016999999340739,0.017000000014031,0.016999999999897,0.016999999999999,0.017,0.017,0.017,0.017,0.017,0.017,0.017
59,0,4000,3,3.023,3.023,3.023,3.023,3.023,3.023,3.02300000000112,3.02299999998213,3.02300000343053,3.02300045406606,3.02300598792087,3.02241216570259,3.02291293821855,3.00660321998967,3.00673605519442,2.98982206280467,2.98999592964255,2.98999999202871,2.99000101143363,2.9899834717372,2.99137389368738,2.97286998253846,2.973,2.97298651515867,2.97205895597197,2.95707693073138,2.95699551292343,2.957,2.93812284153437,2.92389624542876,2.86202496153086,2.87212302452545,0.869796059132764,0.582071428235532,0.341563455554341,0.170559824185618,0.076402079139412,0.030465285422802,0.020319677537412,0.017003516638033,0.016999841581154,0.017000003140063,0.016999999984262,0.01699999999966,0.016999999999999,0.017,0.017,0.017,0.017,0.017,0.017
60,0,51000,3,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.023,3.02299999999999,3.02300000000085,3.023,3.02300000320345,3.02300022071771,3.02300847501293,3.02432292134145,3.00705125697086,3.00731394505993,2.97353768028548,1.89320891724078,0.563812152000601,0.184825070269726,0.076653427558812,0.048468640601901,0.032959334987238,0.025472301237561,0.033834325201135,0.034677912318088,0.0330028781001,0.033000445316733,0.033002793755337,0.032767806780238,0.034230412326312,0.034956632809359,0.033
62,100,0,3,2.973,2.973,2.973,2.973,2.973,2.973,2.97300000000006,2.972999999999,2.97299999989852,2.97299999309835,2.97300033943701,2.97296659654112,2.97228973559684,2.9564848255977,2.9411839361977,2.92336517941118,2.90322137550496,2.85507274542065,2.81306158016428,2.77636641434195,2.69618718567384,2.58585702005307,2.42322136523554,0.517921032232224,0.293251969747139,0.215392292017945,0.172464569885824,0.117930098972589,0.084250612155438,0.056370815111845,0.036444550773747,0.027836810962255,0.016838496803875,0.000477377514759,-4.75410676920386E-06,9.65803368019307E-08,8.04671373579983E-10,-4.23103877380611E-12,2.69038962268038E-13,4.5159983242148E-16,-1.96969015503181E-17,3.90426570452055E-19,-3.03306436029101E-21,-4.23128667231919E-23,-7.70119287547025E-26,-1.05876133200315E-26,-6.91793937707907E-29,5.1213736718002E-31,8.28417009710839E-33,8.55284707229503E-50,0
63,1000000,0,3,2.94,2.955316778431,2.9730876634648,2.97358017055455,2.95704638804124,2.94027989702216,2.91297392280934,2.86323367049046,2.51139286424251,0.523477841617652,0.008719225689924,0.000269833957178,6.70671388227623E-07,-1.3624833303329E-08,-1.19669285606381E-10,-1.6679460574606E-12,-3.82035656536269E-14,-6.37087213580292E-17,3.09957865438788E-18,-5.97873500925905E-20,4.3972964189869E-22,6.13481572013278E-24,-3.49548857251354E-39,1.56407151173957E-27,8.26935270333094E-30,-7.57241194748122E-32,5.85142597512228E-33,-1.52447817151884E-48,-3.13009143599248E-37,-1.48420864397115E-39,-6.42221918917984E-41,-6.61782566983742E-43,1.29167863686207E-45,1.57112761234842E-46,2.34538532559424E-48,-4.72329920411563E-50,-3.73183278818279E-52,2.09296451768455E-54,-1.19627379313415E-55,-2.16178012668672E-58,8.01463181419801E-60,-4.3933551245805E-61,9.94200714556797E-64,2.28065076845454E-65,3.82010631601026E-68,7.79732043125787E-69,-1.32910543982839E-70,9.89101025851157E-73,1.49330377753215E-74,7.6704585395277E-92,0
64,1000000,1000000,3,2.94,2.94000000001562,2.94000000102681,2.93999968560968,2.94000628927145,2.93887276659377,2.92092731633831,2.90534187193801,2.87344001462744,2.8323018329271,2.79013609252691,2.7432071071974,2.69716423225344,2.64266488235659,2.60047408693026,2.54051073094515,2.47943185522414,2.42068968745151,2.35795823885686,2.31848340497185,2.25779995181288,2.19643204823141,2.09994232958807,1.42389521518771,0.815409298920585,0.739045501774071,0.666837941173531,0.618,0.542335991024413,0.498172017240221,0.453960241834025,0.395400456407889,0.344481076852621,0.290439369666038,0.248629181307675,0.19992592124035,0.147519233865228,0.099577842182865,0.051991721085236,-0.001001242332469,-0.023202011087924,-0.031964438374035,-0.049893862207145,-0.049997584848661,-0.049999995938206,-0.049999999331342,-0.049999999996298,-0.050000000000027,-0.05,-0.05,-0.05
65,249000,0,3,3.007,3.00700000000001,3.00700000000073,3.00699999991548,3.00699998477322,3.00700010390986,3.00718430173569,2.97244777444365,2.90714028147997,2.59528290871148,1.47500235142976,0.060628792709326,0.032939915848298,0.033000497784696,0.033000015311841,0.03300000001552,0.03299999999313,0.032999999999964,0.033000000000002,0.033,0.033,0.032999999999744,0.033000000038564,0.03299999943743,0.033000111996862,0.032993943450548,0.032917866237181,0.029294195378525,0.032799068075597,0.033809311498947,0.032877858643607,0.02039159963719,0.03190360126982,0.018500819382883,0.025737851534003,0.024971067280719,0.01713370926862,0.019655133554262,0.026994226040697,0.03300869996065,0.017167673781413,0.032807165876691,0.029175556923967,0.032918440449397,0.021782561784098,0.033706330213435,0.021115032935261,0.033147298548581,0.027001608267943,0.012803978351932,0.033
66,249000,249000,3,2.99,2.99000000000041,2.9900000000281,2.99000000111913,2.99000017537823,2.989995985193,2.98632420447632,2.97156488994374,2.94579260752187,2.90723598252295,2.861342070809,2.81615091455935,2.771748335369,2.71141013045075,2.65815929451316,2.60682146969867,2.55193185645852,2.4963967918383,2.45899930127979,2.4002020443346,2.3338368907869,2.28171339012383,2.238,1.84260476698645,0.779046604993284,0.736601484853124,0.677737215982819,0.619228496065706,0.558308952135539,0.497503120695549,0.457838889944005,0.38143007579016,0.317678011979733,0.283708287485964,0.232006770829792,0.171874642311999,0.130785508992128,0.084383216356616,0.055892007334804,0.032313896398585,0.005451242855001,-0.000213752636788,7.49817500517442E-07,1.04603544280239E-08,1.90404482739555E-11,2.92439443724555E-12,-5.65881414055645E-14,4.18948813472955E-16,1.32678834540566E-17,6.62038418383112E-35,0
67,39000,0,3,2.99,2.9939802621827,2.98999635009707,2.9968112630758,3.00685697179105,3.00699987811992,3.00694835611956,3.00781480047996,2.989875337622,2.94837256852136,2.80522878548186,2.38698424560836,1.47601587205362,0.03880674142439,0.026857075457423,0.01699704319874,0.017001762045168,0.017003217174197,0.016665891711223,0.000948836300837,-1.13312298944885E-06,1.24468041105536E-07,7.07057452010501E-10,2.12154531622862E-11,2.8153666304427E-13,-4.93038065763132E-32,-2.25160102779461E-17,3.78186112547171E-19,-3.86882494270135E-21,-4.78623518019223E-23,3.54523281798007E-26,-1.30989409488759E-26,-5.56388905456874E-29,5.34500944141564E-31,7.3921827439851E-33,2.80722568887551E-36,-6.20505520653736E-37,-3.31489827691418E-39,3.6405445243027E-41,-1.34334481475949E-42,4.87864992896136E-46,1.08926699701406E-46,5.12875634254288E-49,-5.78778295749529E-51,-6.74715072533306E-53,7.4950638320043E-56,-2.37108368061629E-56,-7.48243750671264E-59,8.08391948127826E-61,1.06767985950968E-62,0
68,39000,249000,3,2.99,2.99,2.99,2.99,2.98999999999998,2.98999999999938,2.99000000020312,2.98999999043863,2.99000007601642,2.99012901074285,2.97128320213831,2.97293241324287,2.96624478942411,2.93944633888202,2.94014359325427,2.93557271373882,2.92297737287005,2.92300750790804,2.92342442449113,2.90517037431548,2.90587443133281,2.88984942441709,2.89011641937417,2.8859951937786,2.87295368525121,2.86454722979507,2.85564738265017,2.85761006841291,2.83996877940396,2.8234455787383,2.82316096242575,2.8046292120648,2.79093891274406,2.17591011405266,1.12984516984388,0.829854909211685,0.538487484630632,0.286567704935452,0.128704387303859,0.045778733281843,0.016187047520871,0.016989936077173,0.016999994924329,0.016999181119695,0.0169209625467,-0.002061007186062,0.000452452894509,0.018388285682999,0.000202463800227,2.11226564286422E-06,0
69,39000,4000,3,2.99,2.99000000484476,2.99000038150241,2.98995566297962,3.00258193028506,3.00700134492971,3.00699778658257,3.00684089975499,2.988367843704,2.93477470515559,2.80751952245988,2.68537573266763,2.37159833346836,2.02155313914256,0.114807218323314,0.167015673032896,0.148638559626587,0.139951276216906,0.13407405450235,0.127669645836742,0.116998157638742,0.118833029409907,0.099846819875014,0.099967744800384,0.094326596407022,0.083994109318409,0.083952667679406,0.084568836281895,0.067173663437811,0.066999538174014,0.06703373297878,0.050370607909932,0.050005477157232,0.049639745511122,0.03044872207415,0.033000297598717,0.033000814708167,0.033048147246893,0.034791194946171,0.015764212747186,0.017000896532298,0.017000112532607,0.016999998523264,0.017000000013757,0.017000000000195,0.017,0.017,0.017,0.017,0.017,0.017
70,39,0,3,2.973,2.973,2.973,2.973,2.973,2.973,2.973,2.97299999999995,2.97300000000106,2.97300000016476,2.9729999961907,2.97299771568925,2.97290026828506,2.95598779020626,2.95706675240744,2.94061169227232,2.94184771738407,2.91393603567469,2.86478350504719,2.82111402334259,2.77564469057521,2.68689183800382,2.60049918381302,2.2671220343531,0.44420176540378,0.270416040677298,0.226791068244169,0.15,0.106217173420239,0.082920750533926,0.066188856207064,0.051898764422829,0.032907945573943,0.017402405359794,0.016995123913677,0.017118074552342,-0.001982167331661,3.87014985093449E-06,1.76778945290045E-07,5.65990532112711E-10,-1.16152955722803E-11,3.24930501483589E-13,-1.40760496442094E-15,-3.20299288101014E-17,-5.52999782521204E-20,-7.8494683512578E-21,-5.04292223403232E-23,3.7090160050836E-25,5.17443064221345E-27,-2.80259692864963E-45,0
71,39,100,3,2.973,2.973,2.973,2.973,2.973,2.973,2.973,2.973,2.97299999999966,2.97299999995962,2.97300000198778,2.97300062085388,2.97301359210242,2.96154695468402,2.95709589271306,2.94161382345601,2.93289095511894,2.90533990290675,2.89000136482238,2.8530334259749,2.82493082095448,2.7722006175366,2.72539632542595,2.63675083719249,2.36751955543225,0.457680359282005,0.361514013905843,0.267980774812131,0.190304089815045,0.141125348688698,0.112227732347028,0.078731729478819,0.049652706217145,0.034075130985699,0.017089758343529,0.016806630999669,-0.000628888963193,3.29067539369496E-06,-2.10629044353985E-07,-3.51243820569574E-10,1.52012804810361E-11,-7.46268357444012E-13,2.37815676188098E-15,3.3177592498813E-17,-2.91236718777807E-32,8.23522361478527E-21,4.35401851942472E-23,-3.9833001408856E-25,-6.45771654765204E-27,-8.4077907859489E-44,0
72,400,0,3,3.007,3.01262925695525,3.01922788012341,3.02296613712921,3.02299965338136,3.02300000075368,3.02300005300624,3.0229991538101,3.02314015465803,3.01100551019621,3.00705588976439,3.00919245348443,2.99066492826228,2.96229782820817,2.92199329078961,2.87451808333409,2.81214532639334,2.71112500058329,2.61022560124604,2.46308410642568,1.39162309684335,0.301382852700614,0.244109443824357,0.171178766677538,0.148132888155407,0.116384343784117,0.10160092293347,0.084,0.065355876335373,0.064799636545786,0.050195705812919,0.047822381153455,0.032938523539541,0.033035469810067,0.032481098589684,0.01711033717798,0.017000930077264,0.016999956592245,0.017000000279438,0.017000000000505,0.016999999999981,0.017000000000001,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017
