BV,X,Y,etime,gap,width,ngr,sigma,depth
-289.494146583,0.167724609375,19.276015625,2659.1724002361293,0.69,4.25,3,0.0316,0.39
-233.016676977,0.054443359375,4.517578125,5212.006845951079,4.41,2.09,16,0.0501,0.27
-330.201492589,0.55712890625,4.4994140625,2419.098642826081,2.3,3.77,5,0.0423,0.78
-239.86183177200002,-0.20751953125,4.575634765619999,4713.518858671187,1.89,3.51,18,0.0618,0.13
-172.22699686,-0.19139608538699998,4.51750488281,4348.781069755554,2.95,4.95,18,0.0442,0.07
-245.572610025,0.01904296875,4.4896875,2989.3001580238342,2.53,3.41,12,0.0607,0.23
-183.610126426,0.139404296875,4.49961914062,5430.220540285111,3.83,4.19,28,0.0206,0.38
-349.382895635,0.27392578125,4.4925,2188.1201674938197,2.05,3.67,2,0.0556,0.47
-496.168018328,0.7734993413860001,4.53427734375,6836.731610059737,2.47,0.73,14,0.0969,0.95
-134.919777646,-0.23447960127700002,4.44252054064,3834.6274197101593,2.83,4.64,24,0.0375,0.01
-231.78159296,0.224365234375,4.5029296875,2586.887463569641,3.51,1.99,10,0.0504,0.43
-139.115934075,-0.157958984375,4.47541015625,3071.8832054138184,1.69,1.99,27,0.0258,0.08
-285.103035518,0.75537109375,4.52390625,3228.0396518707275,4.05,2.59,6,0.0635,0.96
-420.397006939,0.4013671875,4.5362109375,5578.031997919084,2.58,2.2,16,0.0988,0.59
-502.62407375099997,0.1181640625,39.952832031199996,6303.6467089653015,0.81,2.73,10,0.0818,0.35
-200.47827999,0.27392578125,4.476171875,5550.990557193756,4.8,4.48,15,0.0199,0.51
-251.60660233,0.7093505859379999,35.232666015599996,4507.459940671921,0.75,1.3,15,0.0116,0.95
-367.992500761,0.033203125,4.5068359375,4797.6883330345145,1.33,3.19,15,0.0501,0.26
-352.779185784,0.719970703125,4.48146484375,6688.2909688949585,1.79,2.65,12,0.0224,0.95
-259.130117583,0.493408203125,20.4670703125,2108.73491024971,0.39,2.27,6,0.0227,0.73
-411.080197994,0.748291015625,28.9388671875,3643.294350385666,1.17,4.93,4,0.072,0.96
-319.320120259,0.55712890625,4.55546875,3462.389036893845,3.92,4.9,5,0.093,0.79
-176.445987743,0.230529289947,4.4802734375,2447.330599308014,3.38,1.18,9,0.0119,0.47
-265.268442587,0.157094686157,4.5251171875,1963.6990842819214,3.34,1.87,7,0.0669,0.36
-286.23516869,0.146484375,4.5635693359400005,6351.616404771806,4.28,0.65,21,0.0882,0.4
-219.37079147900002,-0.17919921875,4.503125,2277.3165576457973,0.93,0.93,15,0.0372,0.07
-158.112798484,0.17126464843800002,4.483896484380001,5424.798812150955,3.4,4.64,14,0.0155,0.41
-321.274490165,0.38720703125,33.5858789063,9898.511343955994,0.6,0.93,19,0.0478,0.62
-342.670698037,0.259765625,4.49208984375,3956.0461053848267,2.09,3.53,10,0.0635,0.45
-571.080214716,0.01904296875,4.5087890625,4151.766012430191,0.87,1.1,11,0.038,0.24
-172.839457085,-0.25,4.513125,2761.859845161438,1.45,2.22,13,0.0447,0.03
-330.802200227,0.691650390625,4.49606445313,6795.221430778503,1.86,3.78,14,0.0183,0.93
-196.65612214,0.521728515625,4.50038085938,5942.1880922317505,3.18,3.76,27,0.026,0.76
-216.94497104200002,0.309326171875,4.5087109375,1708.5097205638885,4.16,1.75,6,0.0202,0.55
-273.406049856,0.69873046875,4.51779296875,7290.089516401292,3.56,4.12,23,0.0589,0.93
-315.559016122,0.4296875,4.5171875,2012.830078125,3.82,4.51,4,0.0998,0.62
-155.67258013100002,0.068603515625,4.482421875,3161.473398923874,3.26,3.47,10,0.011,0.31
-284.000008035,0.13232421875,35.0258984375,4884.8138258457175,0.28,0.85,27,0.0661,0.35
-262.743355092,0.373046875,4.46352539062,6718.706802845001,3.02,3.36,28,0.0594,0.57
-273.485076188,0.146484375,4.51171875,2759.4439527988434,4.72,2.78,7,0.0902,0.33
-204.614443087,0.72705078125,4.4596875,1353.8781516551974,3.8,0.99,2,0.0236,0.96
-150.833454085,0.0792236328125,4.4611328125,5182.5865128040305,3.52,2.08,27,0.0118,0.32
-309.678631882,0.75537109375,4.45634765625,1964.961464881897,2.96,0.75,5,0.0506,0.96
-288.064200806,0.18896484375,4.51171875,3308.2086787223816,3.42,3.37,10,0.0801,0.36
-362.36294062,-0.15087890625,16.306640625,3349.5234150886536,0.33,0.85,10,0.0204,0.09
-278.859448247,0.7754976130399999,4.4831542968800004,3979.387635231018,4.25,1.87,16,0.06,0.97
-329.606032065,0.54296875,4.4605078125,5067.117866039276,1.55,0.96,17,0.0148,0.78
-342.012069933,0.67041015625,4.48447265625,9977.996203422546,2.41,3.18,23,0.0466,0.89
-302.341026395,0.2880859375,4.4419921875,1793.3364827632904,3.12,1.22,6,0.0613,0.47
-278.430981472,-0.0234375,4.47772460937,7221.005863904952,1.56,2.75,31,0.0498,0.19
-397.033871105,0.67041015625,63.877734375,10120.523621797562,0.8,2.91,16,0.0443,0.89
-323.250383977,0.75537109375,4.49740722656,9819.865607023241,2.78,3.26,31,0.0543,0.97
-318.820195823,0.41552734375,4.5338964843800005,5039.634596347809,3.28,1.63,17,0.0886,0.61
-418.324840461,0.76953125,4.51318359375,7914.745982170105,2.19,1.51,25,0.0497,0.99
-361.720623215,0.55712890625,36.76640625,5296.142317295074,0.63,1.67,14,0.0866,0.79
-277.762745426,0.638549804688,4.47998046875,8743.524086236954,2.28,3.02,30,0.0174,0.87
-181.285237086,-0.00927734375,4.497119140630001,4360.947538137436,4.39,3.88,15,0.0362,0.22
-287.458507377,0.486328125,4.47767578125,3035.2169337272644,4.54,4.09,7,0.0781,0.67
-153.09503582600001,-0.157958984375,4.506328125,4126.3180289268485,4.97,3.86,19,0.025,0.08
-240.092398253,-0.06591796875,4.534765625,3804.7249841690063,1.93,1.31,20,0.0595,0.18
-254.88825252900003,0.146484375,4.45869140625,3272.0132257938385,3.7,2.22,13,0.0608,0.34
-202.42302265,-0.12255859375,4.498046875,694.9180479049683,4.26,3.64,0,0.074,0.07
-312.415701077,0.64208984375,4.51171875,6857.417226314545,4.15,4.1,14,0.0914,0.81
-270.242537804,0.31640625,4.488203125,5909.135546922685,4.05,2.33,21,0.0699,0.53
-172.53310915900002,0.419067382813,4.48953125,5346.4380185604105,3.44,2.53,22,0.0134,0.66
-199.181731269,-0.058837890625,4.51708984375,1250.4304888248446,4.59,1.26,3,0.0472,0.2
-198.027994779,0.011962890625,4.49395751953,4871.545285701752,3.99,4.12,25,0.0378,0.23
-184.75167526099997,-0.17919921875,4.50201171875,5127.0014646053305,1.89,3.4,21,0.0689,0.05
-318.216267665,0.4013671875,4.451953125,4458.933397293091,2.08,0.78,18,0.0309,0.62
-269.60765337,0.35888671875,32.806171875,3564.467108726501,0.53,1.83,12,0.0377,0.59
-280.197296896,-0.1083984375,4.529384765630001,7542.516132593156,1.78,3.34,27,0.0881,0.11
-423.448290936,0.4296875,4.49267578125,4223.723963022232,1.46,4.68,6,0.0251,0.68
-277.75114976099997,0.450927734375,4.50508300781,3643.108964443207,4.45,3.94,11,0.0697,0.66
-222.239206364,-0.150453607535,4.517138671880001,5579.245885372162,2.15,4.74,20,0.089,0.07
-234.624297628,0.663330078125,4.498046875,871.0519273281097,0.88,2.49,0,0.0345,0.88
-202.89745319099998,0.408447265625,4.439296875,2559.338255643845,3.19,1.65,13,0.0173,0.64
-190.188537905,-0.09423828125,4.5010546875,1394.014446735382,1.8,1.84,4,0.0319,0.13
-255.138148094,0.203125,4.5108984375,910.4280576705933,3.79,1.32,1,0.0701,0.4
-270.786777425,0.203125,4.4996875,3648.7170960903168,2.73,3.0,14,0.0626,0.4
-363.781510398,0.281005859375,4.49377441406,6704.357297182082,2.3,1.97,23,0.0773,0.46
-191.020370811,-0.15087890625,4.51388671875,9313.837929487228,3.96,4.05,29,0.0748,0.07
-129.24413885299998,-0.115478515625,4.4814453125,3638.110258102417,4.68,2.55,22,0.018,0.12
-277.34675205900004,0.04736328125,4.53515625,2324.6285059452052,1.92,0.79,10,0.0555,0.28
-279.382127415,0.5712890625,4.46923828125,6548.317518234253,2.66,4.59,20,0.0449,0.77
-197.91937097,0.026123046875,4.48713378906,5863.27331829071,1.95,2.4,29,0.0256,0.26
-478.80010835400003,0.0048828125,14.99609375,3914.609449386597,0.75,0.55,8,0.0957,0.26
-239.048108016,0.13232421875,4.50765625,2537.464111566544,4.83,2.4,6,0.0526,0.36
-505.608052289,0.663330078125,4.4761328125,5759.82495713234,1.48,2.68,9,0.0288,0.89
-290.82930696799997,0.75537109375,4.4828125,2186.9215664863586,4.02,3.16,5,0.0671,0.94
-264.122677471,0.734130859375,25.5721484375,3500.5791800022125,0.75,1.17,11,0.0244,0.96
-184.67604738,-0.0234375,4.45265625,2289.233148813248,3.11,0.67,11,0.0223,0.21
-291.778847321,0.3447265625,4.54998046875,8528.910784721375,3.8,3.32,31,0.0774,0.55
-165.94996904,-0.195790912691,4.52741378454,1161.4592487812042,3.56,2.25,5,0.0317,0.1
-249.206213878,0.38720703125,4.47134765625,5885.265135765076,4.05,1.66,22,0.0475,0.6
-266.142299935,0.712890625,4.4778125,6045.9443163871765,1.98,1.76,21,0.0221,0.95
-390.76316189199997,0.319834702152,4.48728515625,6683.191848278046,1.95,0.89,29,0.0654,0.51
-267.542356431,-0.25,4.604609375,1673.426213979721,2.31,1.08,3,0.0731,0.19
-226.51674520900002,-0.03759765625,4.4825,5663.71075963974,1.88,4.38,19,0.0428,0.19
-168.435511551,-0.25,4.54473632813,2357.9422776699066,2.48,4.8,11,0.0573,0.05
-350.117176966,0.521728515625,56.212109375,8049.302988767625,0.76,3.22,13,0.0406,0.73
-312.469496389,0.712890625,4.53991699219,6846.101253271104,4.47,2.88,15,0.0901,0.91
-212.25312577,-0.25,4.565380859369999,3589.0358464717865,2.26,1.26,21,0.0806,0.09
-246.387134653,0.41552734375,4.51381835937,5136.3674297332755,4.4,2.14,18,0.0259,0.65
-287.6215307,0.3447265625,4.45790039063,10759.286135435104,1.93,4.05,31,0.0197,0.58
-629.2692145030001,0.04736328125,4.49796875,4969.597658634186,1.01,2.47,8,0.0631,0.24
-262.662082688,0.373046875,4.50439453125,4321.0609822273245,2.62,0.63,24,0.0515,0.6
-258.728249402,0.6845703125,4.47692871094,6584.275280237199,3.54,3.63,25,0.0591,0.89
-259.141647981,0.033203125,4.56277099609,6392.947358131409,3.07,3.8,27,0.0781,0.28
-374.136126003,0.18896484375,4.498515625,2297.2707839012146,1.65,2.32,2,0.0485,0.41
-233.18898258299998,0.225590069126,4.47955078125,1437.6264760494232,3.39,3.37,4,0.0454,0.44
-340.990185867,0.18896484375,67.9611132812,6085.255233287811,0.43,4.86,12,0.0855,0.37
-291.378928772,0.64208984375,4.53564453125,6300.071730375289,4.3,2.42,24,0.0695,0.85
-503.77815844699995,0.07568359375,4.501796875,3360.130098581314,1.42,3.66,3,0.0798,0.29
-305.792881313,0.19250488281300002,4.49620117187,4317.358540058136,1.35,1.62,21,0.0129,0.43
-234.181997745,0.5997166522290001,4.50828125,1455.6417963504791,4.14,2.53,2,0.0429,0.83
-199.383808325,-0.0128173828125,4.502265625,1507.1326203346252,1.79,4.55,2,0.0124,0.23
-516.926112397,0.309326171875,21.1170507813,5065.839945793152,0.91,0.6,11,0.0992,0.48
-297.88891694,0.55712890625,4.52060546875,4000.477167367935,4.52,1.51,14,0.0809,0.76
-402.673226134,0.44384765625,60.750292968800004,8722.275578975677,0.77,3.56,13,0.0704,0.62
-250.734794766,0.1748046875,4.5205078125,6081.949373245239,3.74,2.75,20,0.057,0.38
-158.200440246,-0.080078125,4.4778125,1085.0010333061218,2.51,1.6,4,0.0228,0.15
-252.704833928,0.507568359375,4.519375,5771.958004951477,4.72,0.74,22,0.05,0.73
-298.581835011,0.31640625,4.475390625,2327.8387315273285,2.48,1.87,9,0.0585,0.51
-263.31154645,0.146484375,4.538671875,6287.725665807725,3.85,1.38,20,0.0668,0.36
-476.472880304,0.712890625,4.49736328125,3374.5201394557953,1.75,0.66,5,0.0448,0.92
-500.51264844599996,0.50048828125,4.50439453125,4874.702688217163,1.58,0.27,20,0.054,0.7
-247.802380538,0.450927734375,4.4397753906199995,5853.213459730147,3.23,3.69,18,0.0224,0.68
-237.76609873099997,-0.193359375,4.604765625,961.14656996727,3.8,3.56,1,0.0762,0.15
-180.481223293,-0.0694580078125,14.202636718800001,1772.0511538982391,0.34,2.9,3,0.016,0.17
-282.53553359200004,0.649169921875,88.5760546875,6978.260895490645,0.38,4.29,18,0.0331,0.9
-160.783600545,-0.1650390625,4.51840820313,4027.37055516243,4.99,2.96,16,0.029,0.08
-360.05262962,0.5712890625,45.1376953125,7798.357486248016,0.6,2.3,14,0.0886,0.77
-246.680255766,0.4296875,4.521796875,9925.829893112184,4.7,3.92,27,0.0406,0.68
-501.076240239,0.47216796875,4.46694335937,6995.551891088487,1.88,2.71,15,0.0613,0.67
-382.911612797,0.72705078125,4.512578125,5166.248513460159,2.18,0.81,18,0.049,0.95
-346.06410253300004,0.734130859375,4.47650390625,3912.64715218544,3.63,3.36,8,0.086,0.89
-181.170758795,-0.044677734375,4.498046875,600.3767127990723,2.19,4.6,0,0.0493,0.18
-229.09301038900003,0.21728515625,4.498046875,782.9253685474396,2.77,2.83,0,0.0412,0.44
-193.535216685,0.6279296875,4.490014648440001,5846.818569660187,3.25,4.9,21,0.0158,0.87
-517.716984261,0.0615234375,4.51025390625,5387.83379817009,1.16,0.9,18,0.0723,0.26
-207.615414484,0.507568359375,4.4982910156300004,7281.634428501129,4.88,0.84,25,0.0233,0.74
-265.613337417,0.677490234375,4.5046875,3892.763385295868,2.76,4.4,10,0.0219,0.91
-355.84441689,0.2314453125,16.692265625,3384.1254785060883,0.68,1.06,7,0.0889,0.41
-302.331880434,0.50048828125,4.4625,3796.3636496067047,2.77,0.28,14,0.0589,0.69
-486.453994767,0.41552734375,4.5261328125,4266.813792228699,1.84,2.04,9,0.0634,0.63
-340.36534862400003,0.24560546875,4.52921875,3865.4516627788544,2.42,4.06,9,0.0737,0.45
-192.65086977200002,0.026123046875,4.4987109375,2355.1092228889465,2.35,2.58,13,0.0231,0.26
-203.02415892599998,0.373046875,4.4537109375,3809.806525707245,3.16,1.3,10,0.0193,0.6
-266.606926274,0.21728515625,4.545024414059999,6497.69761800766,4.25,2.86,27,0.0735,0.46
-145.425854486,-0.25,4.4943359375,4985.1147434711465,2.75,4.34,29,0.0483,0.03
-304.359683035,0.203125,4.4963671875,2061.9023973941808,2.38,4.5,3,0.0699,0.39
-388.954815475,0.5712890625,4.53145019531,9819.867043495178,2.83,2.76,19,0.0905,0.76
-171.446906849,-0.15087890625,4.465234375,4395.242081165314,2.54,1.12,29,0.042,0.07
-243.206270597,0.309326171875,4.4919433593800004,4048.380685806274,2.47,1.62,24,0.0385,0.53
-249.54844398,0.33056640625,4.4993457031199995,5930.2254922389975,3.79,0.73,28,0.0542,0.55
-194.669076773,0.606689453125,7.8328125,890.3848092556,0.76,2.59,1,0.0182,0.85
-230.77102379299998,0.04736328125,4.470712890630001,6266.879705429077,4.32,4.97,24,0.055,0.25
-192.975946585,-0.016357421875,4.51188964844,4955.884302139282,4.48,2.94,26,0.0336,0.22
-406.76337976699995,0.5712890625,4.48110351562,6882.371975660323,1.88,4.04,15,0.0366,0.8
-273.867796441,0.033203125,4.58970703125,5955.859705686568,3.03,2.33,22,0.0724,0.31
-237.930478614,0.111083984375,4.50600585937,5588.063344717027,3.69,0.89,30,0.0554,0.32
-227.768759159,0.479248046875,4.5,2972.6677136421204,3.97,1.53,13,0.0335,0.7
-445.88746285800005,0.15710449218800002,4.461640625,6878.3668768405905,0.93,4.35,12,0.0155,0.39
-207.73096824099997,-0.24105796617400002,4.52392578125,4542.315274477005,4.77,3.27,20,0.0886,0.01
-219.96683624599999,0.068603515625,4.51171875,2605.4580760002136,2.82,1.73,10,0.0278,0.3
-361.724628866,0.7412109375,4.513671875,2076.9073312282558,3.21,4.03,3,0.0862,0.9
-293.188155033,0.599609375,4.4724609375,8252.28379034996,1.87,3.64,20,0.0118,0.84
-279.796644933,0.0615234375,4.44923828125,3669.665462255478,1.94,2.34,16,0.0471,0.25
-231.97181312200001,-0.03759765625,4.5231152343800005,5414.184465646744,4.41,4.43,17,0.0486,0.19
-359.59043802800005,0.13232421875,79.6765429687,8862.166194915771,0.4,2.73,24,0.0982,0.32
-184.35566141700002,0.238525390625,4.49526367187,3136.1333882808685,2.34,4.01,13,0.0166,0.48
-227.341854135,0.380126953125,4.4519042968800004,5007.296296834947,4.93,2.12,15,0.0221,0.61
-220.85575565599999,0.3447265625,4.4826171875,1334.5928709506986,4.68,2.52,2,0.04,0.55
-801.48840127,0.050687166717099996,33.107975631799995,7428.020213842393,0.82,2.58,11,0.0534,0.26
-344.198616564,0.30224609375,28.6067578125,3090.294513702393,0.78,2.24,8,0.0135,0.54
-266.535686998,0.3447265625,4.5338964843800005,3413.363812685013,4.48,0.43,17,0.0593,0.57
-313.165297333,0.1748046875,4.475625,1272.1553020477295,1.79,0.84,2,0.0497,0.38
-213.408184142,-0.1650390625,4.55546875,2740.0280511379237,3.9,3.17,10,0.0646,0.13
-318.96356709400004,-0.12255859375,26.111328125,3356.789966344833,0.47,1.93,9,0.096,0.09
-244.31235223099998,0.567749023438,4.48862304688,3583.801282644272,2.22,3.15,11,0.0176,0.8
-214.398839158,0.599609375,4.47876953125,2717.718104839325,3.38,3.34,13,0.0255,0.82
-327.720463511,0.4580078125,4.561484375,2456.936597585678,3.17,1.45,8,0.0813,0.68
-230.353671,-0.0517578125,4.4899902343800004,5537.969521045685,4.71,2.74,20,0.075,0.14
-92.2098735398,-0.25,4.4,985.6251554489136,3.08,1.5,7,0.0188,0.01
-366.262220147,0.252685546875,4.459033203130001,4797.880746841432,1.67,3.18,9,0.0346,0.47
-313.917892774,0.18896484375,4.5498046875,4017.449643135071,3.45,0.59,17,0.0973,0.36
-350.646895734,0.50048828125,4.4337890625,5763.943816661835,1.78,3.52,14,0.0195,0.73
-358.00083159699994,-0.193359375,4.618359375,9168.541952371595,1.89,4.06,29,0.0952,0.18
-185.66368924,0.011962890625,4.50439453125,766.9743881225586,2.99,3.26,1,0.016,0.26
-219.73503013,-0.1650390625,4.51431640625,2806.046391248703,3.22,4.54,9,0.0947,0.07
-428.724468932,-0.06591796875,4.50703125,7319.615996122359,0.82,0.5,30,0.0574,0.15
-187.53381984700002,-0.12255859375,4.50747802734,9590.552938699722,4.91,4.72,32,0.0441,0.11
-236.631805407,-0.0517578125,4.52294921875,2692.7300972938533,4.65,1.35,9,0.0841,0.18
-242.98202288,0.762451171875,4.4771484375,3378.383006811142,3.09,4.46,8,0.0274,0.99
-301.697451825,0.398268976294,4.53984375,6706.956030130385,4.4,2.65,24,0.0814,0.59
-291.933666007,-0.0517578125,4.5596484375,2496.5630776882167,1.89,2.53,8,0.0684,0.2
-300.33822006400004,0.31640625,4.4953125,1807.9734678268435,3.51,0.64,4,0.0898,0.5
-311.326864802,0.54296875,4.53587890625,8713.522057294846,4.01,4.45,26,0.0903,0.72
-430.205177036,0.054443359375,4.500703125,5854.879086494446,1.06,3.33,9,0.0265,0.28
-289.976354005,0.18896484375,4.52947265625,7262.09428715706,3.38,1.4,23,0.0884,0.39
-364.44885625800003,0.486328125,4.5338671875,5444.692927598953,2.58,4.59,12,0.0682,0.73
-463.355022129,0.0615234375,4.5617675781300004,8295.910462856293,1.64,2.43,25,0.0871,0.29
-259.802218406,0.61376953125,4.49453125,3857.212764978409,2.76,2.9,16,0.0361,0.85
-275.076140748,0.337646484375,4.4765625,1861.0596103668213,1.85,0.89,5,0.0222,0.57
-340.628261477,0.486328125,4.5456640625,4745.1076345443735,3.36,4.03,11,0.0964,0.67
-304.89002928900004,-0.03759765625,4.5212890625,8255.6007771492,1.68,4.66,17,0.0791,0.17
-233.83669298700002,0.0640505251118,4.4761328125,3454.7773852348328,3.24,2.1,18,0.0563,0.27
-239.065899384,0.1181640625,4.503994140630001,6557.024710893632,3.01,4.15,28,0.0605,0.34
-211.763117762,0.58544921875,4.4592285156300004,5554.5388197898865,3.41,3.84,16,0.0297,0.81
-445.86781926599997,0.592529296875,4.470751953130001,3693.980334043503,2.09,4.6,5,0.0514,0.8
-190.48330171700002,0.323486328125,4.48326171875,4178.2882912158975,4.08,1.56,9,0.0243,0.55
-236.022883073,-0.0234375,4.51623046875,4318.174329519272,1.94,1.98,24,0.0417,0.2
-226.674829591,0.2314453125,4.50795898437,1750.190309047699,2.74,4.35,5,0.0227,0.47
-410.050321887,0.0048828125,4.45658203125,4985.878718614578,1.36,2.17,17,0.0741,0.18
-271.804083446,0.67041015625,4.518515625,4230.068317174912,3.02,2.21,18,0.0395,0.91
-281.390585076,0.33056640625,17.5422265625,2117.202167272568,0.48,2.79,4,0.043,0.55
-269.082572926,-0.102870735812,4.59050140991,3180.3668537139893,2.71,4.67,9,0.0876,0.18
-211.36929820400002,0.450927734375,4.50251953125,3157.729939699173,4.4,4.12,11,0.0334,0.68
-249.53695009,0.373046875,4.4775390625,3051.350269794464,4.16,2.56,10,0.0613,0.57
-240.643378053,0.599609375,4.50625,3094.1900296211243,3.46,0.4,15,0.0365,0.83
-301.45949248200003,0.4296875,4.4734277343699995,3980.5731239318848,2.47,3.84,13,0.0487,0.64
-510.37081855699995,0.4580078125,4.502265625,7828.091031789781,2.14,2.32,18,0.0962,0.62
-300.791646882,0.18896484375,64.9798242187,8628.247689723969,0.38,1.78,28,0.0609,0.39
-365.70709680199997,0.52880859375,4.4623828125,4727.488839864731,2.6,0.74,18,0.0771,0.7
-241.03632064200002,0.10400390625,4.49736328125,1521.370675086975,3.56,0.59,7,0.0615,0.3
-273.090897532,0.1748046875,4.53991699219,3806.940500974655,4.72,4.03,11,0.0723,0.38
-203.57574822700002,0.111083984375,4.48314453125,1608.3728404045105,3.78,0.61,8,0.0355,0.33
-378.929497764,0.365966796875,4.5263671875,4520.2947602272025,2.28,4.54,10,0.0689,0.56
-224.52898631099998,-0.12255859375,4.498046875,767.2470569610596,1.57,1.65,0,0.0974,0.08
-264.834069791,-0.0517578125,4.576171875,3600.526771306992,3.43,4.77,10,0.0979,0.2
-314.898576307,0.096923828125,4.476875,4495.799913644792,1.48,1.55,18,0.0417,0.31
-200.86808887,0.560668945313,4.48703125,1433.0417711734772,3.23,1.69,4,0.012,0.8
-248.593200446,0.373046875,4.46359375,2962.523132801056,3.9,4.92,7,0.048,0.58
-189.54911981799998,-0.25,4.5168066406300005,5381.718353748322,4.81,3.57,24,0.0864,0.03
-154.725327358,0.2314453125,4.478466796869999,4981.455690860748,2.55,4.15,31,0.0174,0.47
-149.163332537,-0.002197265625,4.470703125,2725.6115427017207,2.41,0.84,26,0.0131,0.24
-685.785338511,0.486328125,4.4841015625,4812.3145582675925,1.77,1.86,7,0.0898,0.68
-202.21051782799998,0.422607421875,4.4596875,1499.6132671833038,4.99,2.7,3,0.0138,0.66
-394.14691238,0.2880859375,15.2023828125,3040.3177332878113,0.93,1.75,4,0.0678,0.48
-220.34037768099998,0.69873046875,4.47703125,2776.175554037094,4.77,3.12,9,0.0211,0.93
-165.086863682,-0.058837890625,4.50161132812,1129.2728097438812,4.13,2.64,5,0.0149,0.19
-618.969619751,0.532172577625,4.49783203125,5703.776648521423,1.68,1.48,9,0.0647,0.74
-254.21658776099997,0.139404296875,6.74982421875,897.1034257411957,0.87,1.42,1,0.0234,0.37
-269.004900071,0.259765625,4.49501953125,1727.168179988861,1.66,0.31,5,0.0297,0.51
-328.478016223,0.373046875,4.496171875,2880.0136954784393,1.68,2.83,8,0.0294,0.61
-184.87350535,-0.13671875,4.51434570312,1145.0364143848421,4.49,1.48,3,0.0433,0.1
-499.68863105,0.67041015625,4.52162109375,6766.968150138855,2.22,2.81,11,0.0677,0.86
-147.76277053299998,-0.143798828125,4.4982421875,1180.9549691677096,1.79,4.26,3,0.0198,0.09
-221.162377455,0.465087890625,4.48034667969,7346.78092932701,2.79,3.81,29,0.0304,0.69
-183.67869749,0.281005859375,4.49315917969,3720.282902002335,2.34,0.67,27,0.0137,0.52
-183.859189327,0.259765625,4.48197265625,5099.255959272386,3.46,4.9,16,0.0106,0.5
-263.34111160599997,0.08984375,4.53576660156,3649.587421655655,3.59,3.26,15,0.0793,0.31
-227.60489780400002,0.450927734375,4.50625,1370.6658999919894,4.3,4.05,2,0.0251,0.68
-231.99282414799998,-0.00927734375,4.541171875,1828.6758029460907,3.64,0.62,9,0.0597,0.22
-204.787034852,-0.058837890625,4.5200390625,9013.059606313704,3.51,3.76,32,0.0437,0.17
-272.836826637,-0.25,4.5640625,2235.086481809616,1.48,1.15,10,0.0914,0.06
-284.858214606,0.196044921875,4.5387011718800006,6851.642701148987,3.24,2.2,29,0.0747,0.39
-200.29014005099998,-0.09423828125,4.50201171875,5071.0797193050375,3.95,0.88,23,0.0653,0.14
-205.03467445,-0.002197265625,4.455859375,1157.4080073833466,3.52,0.78,3,0.0336,0.21
-279.051954663,0.4580078125,35.5068847656,3647.981393814087,0.77,3.66,7,0.0282,0.69
-346.874999439,0.259765625,32.1785351562,4299.248248100281,0.64,1.67,12,0.0225,0.49
-309.88191278799997,0.55712890625,4.55185546875,3872.484475851059,4.11,2.48,12,0.0894,0.76
-279.779487102,0.61376953125,4.508359375,8306.975299358368,3.05,4.96,22,0.038,0.83
-233.21976308599997,0.259765625,4.51770019531,7123.557239770888,3.17,4.88,24,0.0302,0.5
-196.140132654,0.011962890625,4.503515625,2542.981010913849,3.96,0.49,13,0.0416,0.25
-852.850251738,0.64208984375,4.450859375,6497.759682178497,1.61,1.52,8,0.0901,0.8
-224.801946202,0.011962890625,4.498046875,674.9877927303313,3.16,0.8,0,0.0596,0.2
-282.812811333,-0.04365586723999999,4.62100935873,3167.304213285446,3.98,0.86,11,0.0979,0.24
-193.23149721599998,-0.058837890625,4.48125,3088.8815150260925,1.24,1.02,23,0.0225,0.18
-515.5685197380001,-0.03759765625,4.50119140625,5370.6780190467825,0.94,1.82,14,0.0635,0.18
-219.144691901,-0.25,4.5322265625,1863.282411813736,2.08,4.92,5,0.0917,0.04
-155.27522911399998,-0.157958984375,4.50462890625,5056.831811904907,1.5,3.74,22,0.014,0.09
-286.43737254900003,0.0615234375,4.501953125,7499.204564571381,2.71,3.44,26,0.094,0.26
-327.164798171,0.539428710938,4.4993457031199995,4786.1013112068185,1.91,3.76,9,0.019,0.77
-297.934238912,0.55712890625,4.446640625,1674.3400979042053,3.22,0.77,6,0.0515,0.76
-199.33223714,-0.25,4.56875,4827.0930902957925,4.49,4.21,13,0.0787,0.07
-266.007080231,0.65625,4.51212890625,6543.052274942397,4.4,1.71,32,0.0558,0.9
-398.78264446099996,0.54296875,4.475390625,5107.646809101105,2.32,2.07,10,0.0651,0.73
-154.469200989,0.107543945313,4.48875,5868.8067083358765,4.09,1.09,23,0.0118,0.35
-242.083885572,-0.0977783203125,4.5886230468800004,4578.321100473404,2.9,0.46,30,0.0696,0.2
-173.65083493,0.291625976563,4.4876953125,2605.2635822296147,4.08,0.97,12,0.0151,0.53
-187.75348520400001,0.334106445313,4.491650390619999,2796.754846572876,3.04,1.05,19,0.0156,0.57
-373.47063509300006,0.323486328125,4.49775390625,2695.859519481659,1.49,2.3,5,0.0235,0.56
-200.33241806700002,0.44384765625,4.45592285156,3340.826252937317,3.43,0.94,23,0.0202,0.67
-346.023302419,0.47216796875,4.46611328125,8334.29237818718,2.59,4.07,20,0.0675,0.66
-320.130551582,0.50048828125,4.48427734375,4364.211871623993,2.54,1.12,20,0.0607,0.7
-262.752410627,0.01904296875,4.521640625,3484.2588114738464,2.42,1.44,13,0.0667,0.22
