id,Total_Charge,BV,X,Y,3.5V,4.5V,Ron,Vf,gap,width,ngr,sigma,depth
2289,5.20199467006e-9,-223.544554117,-0.25,575.044382324,69300476.8086,301994665.588,0.000591331460602,4.11924868714,2.55,1.38,17,0.066,0.07
2290,6.85120836799e-9,-360.490166459,0.203125,574.951289062,38997578.7209,157320952.058,0.00127230932856,4.79033453655,2.7,3.02,17,0.0538,0.4
2291,1.25530592651e-8,-1096.18292406,0.507568359375,574.986046143,27999817.6234,102771679.912,0.00166744459302,5.52726374752,1.48,1.21,13,0.0975,0.65
2292,5.54390662798e-9,-251.281914986,0.394287109375,574.995048828,29566297.2202,109307779.059,0.00164166664998,5.39838239472,3.44,4.98,6,0.0261,0.63
2293,6.27480789066e-9,-309.370786215,-0.09423828125,575.06456543,57488237.5254,249133459.802,0.00081309742757,4.28478651553,2.46,4.37,16,0.0785,0.16
2294,9.89760806007e-9,-702.170167731,0.75537109375,574.942932129,22113653.398,76578473.4699,0.00274699490717,6.33210678611,1.94,1.23,30,0.0546,0.94
2295,7.96330361215e-9,-474.77192708,0.33056640625,575.005908203,33151063.2675,127513646.406,0.00143533015295,5.10529966394,2.17,0.63,22,0.0748,0.51
2296,5.09821708843e-9,-212.864000774,0.082763671875,574.990356445,44994316.5559,190585140.589,0.000996897273987,4.54945969157,3.96,2.09,14,0.0214,0.32
2297,6.1656411773e-9,-297.168825984,0.592529296875,574.999584961,24685269.278,87517462.9661,0.00229806855449,5.93093232942,3.37,2.16,15,0.0449,0.81
2298,6.2841030219e-9,-312.690619949,0.0615234375,575.026245117,44833421.3202,187313660.933,0.0009692198335,4.57014474665,3.0,3.8,10,0.0499,0.31
2299,9.15136686006e-9,-612.52673182,0.18896484375,575.010341797,38386997.5128,154640751.691,0.00127528069669,4.81689125264,1.34,2.84,22,0.0502,0.41
2300,9.80797466073e-9,-694.093373495,0.16064453125,574.968388672,41100036.4921,166711624.898,0.000931490522173,4.7081063153,1.16,0.75,8,0.0585,0.36
2301,6.10939404127e-9,-302.074217826,-0.25,575.138598633,55937076.7537,241051902.718,0.000817857966374,4.31398371004,4.67,0.29,20,0.0832,0.17
2302,4.23640087358e-9,-153.259954871,-0.193359375,574.991123047,74080307.4629,337274581.028,0.000479473050392,4.05231602159,3.84,0.47,9,0.0325,0.06
2303,5.01541783423e-9,-207.824605747,-0.072998046875,574.991278076,60467797.5826,273779574.959,0.000699865520531,4.21347966733,2.42,3.13,17,0.0277,0.16
2304,5.12579132815e-9,-214.25468907,0.440307617188,574.968424072,28115912.6237,103932998.618,0.00207067068337,5.49755728489,3.46,2.43,19,0.0148,0.68
2305,7.46443048734e-9,-421.481819601,0.6279296875,630.945043945,24330081.6212,86783531.6425,0.00213164749097,5.93789592703,0.78,1.15,29,0.0741,0.82
2306,5.31364840234e-9,-228.208749013,0.13232421875,574.956235352,42168575.7516,174017200.763,0.000982747437456,4.66102228547,3.75,4.12,6,0.0229,0.36
2307,5.53910003696e-9,-246.836651547,0.550048828125,574.984941406,25559306.5962,91550221.6135,0.00268844140775,5.81458595784,3.55,2.97,24,0.0267,0.78
2308,6.21759857676e-9,-304.0689374,0.13232421875,612.589901123,43097935.7236,177619100.054,0.000934552921877,4.63947416995,0.42,4.95,7,0.0636,0.33
2309,7.02396243665e-9,-374.169949691,0.2880859375,575.020097656,34904662.6633,135866851.788,0.00118787645495,4.99998617191,2.97,4.65,3,0.0709,0.48
2310,6.65026800199e-9,-348.968430917,0.38720703125,574.993103027,30739308.263,114754069.909,0.0014574073081,5.30328419849,3.31,2.55,5,0.0613,0.58
2311,4.47112312013e-9,-169.682667031,-0.143798828125,574.995410156,70296686.2739,325917033.736,0.000667196387588,4.08260431215,2.46,4.63,20,0.0254,0.09
2312,5.00178626883e-9,-208.74619688,-0.058837890625,574.995375977,59386004.981,265275281.797,0.00115800916605,4.23717191619,4.32,4.31,32,0.032,0.17
2314,7.99750411952e-9,-470.20196198,0.33056640625,574.960546875,33557951.5388,129659609.801,0.00212642110467,5.08135621391,1.99,4.62,32,0.056,0.51
2315,1.02588095879e-8,-756.876497489,0.5712890625,575.016113281,25074741.9298,89268559.8384,0.00212533549748,5.87818571416,2.03,1.97,16,0.0923,0.77
2316,4.97548110866e-9,-204.63116046,-0.17919921875,575.001324463,72585444.421,331192484.103,0.000623024884964,4.06615814946,1.76,4.97,18,0.0329,0.07
2317,7.16987078154e-9,-396.025927765,0.1181640625,574.948803711,44127696.741,184163408.996,0.00113665073047,4.59152046488,2.02,3.82,20,0.0484,0.32
2318,7.55152252115e-9,-432.376897743,0.224365234375,642.67989502,37032360.077,147156803.089,0.00125270168089,4.88385919923,0.66,3.32,17,0.0585,0.43
2319,5.93848036072e-9,-283.076914099,-0.03759765625,574.974029541,57002469.2405,252952411.585,0.000765859947044,4.27735343949,1.59,4.82,15,0.034,0.19
2320,7.4845165104e-9,-419.701916024,0.691644727727,574.96625,22845161.4103,79831945.0436,0.00308050104445,6.19147651344,3.81,1.11,31,0.0752,0.89
2321,6.87322698967e-9,-361.381175886,0.38720703125,574.989758301,30224209.484,113692195.753,0.00140300164899,5.31738764872,3.47,4.3,2,0.0708,0.6
2322,4.81142399401e-9,-198.296835253,0.040283203125,574.982456055,48877835.1378,211739198.64,0.000744284147064,4.44141708172,4.8,1.74,4,0.0234,0.27
2323,6.76400573853e-9,-349.375925739,0.142944335938,591.253051758,40915161.9054,168983777.367,0.000916526238459,4.68670597065,0.73,2.52,5,0.0152,0.38
2324,9.53551555771e-9,-658.099485508,0.64208984375,574.953552246,23929365.3494,84624520.3824,0.00227144411643,6.01336498608,1.84,1.71,19,0.0508,0.85
2325,8.78031502469e-9,-567.186865787,0.01904296875,610.295361328,51314512.8765,221558313.338,0.000733116815763,4.39677298808,0.69,2.84,10,0.0408,0.24
2326,4.64148732592e-9,-180.428708913,-0.25,575.00173584,76499109.3122,335410268.195,0.000580442639468,4.0443808506,4.77,1.27,16,0.0496,0.03
2327,5.99029599918e-9,-287.342469878,0.203125,574.986816406,37654208.3185,149902912.318,0.00165250677861,4.85126149354,2.61,3.17,30,0.0362,0.43
2328,5.58519248661e-9,-251.824851467,-0.06591796875,601.606679687,63130441.9848,280485881.14,0.000558543836403,4.1832970981,0.31,3.02,8,0.04,0.14
2329,5.57868502798e-9,-249.689616445,0.0615234375,574.976496582,47757580.346,204077437.758,0.000810293091909,4.47962720152,3.28,2.43,7,0.048,0.28
2330,6.90810126541e-9,-364.661485894,0.76953125,602.75692749,21253252.019,73250422.3962,0.00234313674465,6.47904241914,0.82,1.03,15,0.0368,1.0
2333,5.34983769913e-9,-231.709993861,0.35888671875,574.991191406,30616324.0505,115386842.47,0.00171809110185,5.28543611669,3.36,1.16,19,0.0109,0.6
2334,5.38184521862e-9,-235.313885721,0.2314453125,574.964082031,35963554.5403,142498640.77,0.00173081564012,4.92539683003,4.82,0.7,31,0.0128,0.47
2335,5.54268713655e-9,-250.293565993,0.238525390625,574.993994141,36164395.2979,142495435.037,0.00188958192831,4.92615894087,4.68,3.85,24,0.0279,0.46
2336,7.44376909885e-9,-416.416729499,0.635009765625,574.99748291,24828476.6061,89176877.6409,0.0022406778886,5.86787466729,4.67,1.22,14,0.0991,0.79
2337,1.09535543988e-8,-852.27785199,0.068603515625,574.98659668,51274445.0071,220733648.895,0.000847886653022,4.39741910138,1.18,3.9,16,0.0944,0.22
2338,7.73006715018e-9,-444.328019601,0.30224609375,574.9734375,34531163.0342,134769893.943,0.00159239092981,5.01563971801,2.27,3.93,19,0.0597,0.49
2339,8.24836971655e-9,-510.559477376,0.55712890625,575.045087891,25808645.2282,92965307.7509,0.00256804957829,5.76997670799,3.02,3.06,24,0.0905,0.74
2340,7.59122503084e-9,-434.397377117,0.599609375,574.981210938,24787928.2204,87756940.5975,0.0021664122208,5.92281506107,3.13,2.2,12,0.0783,0.79
2341,6.69328923096e-9,-350.38998303,0.4013671875,574.964294434,30248886.188,112317123.262,0.00161569876761,5.35014340407,3.14,1.83,11,0.0517,0.6
2342,8.56496072526e-9,-537.141441292,0.0048828125,575.039686279,51914549.4702,221296133.982,0.00110720188288,4.39134428074,1.48,4.25,31,0.0698,0.22
2343,7.09351588863e-9,-383.807527401,0.75537109375,575.023208008,21993871.321,76441363.4285,0.0028925946518,6.32436374967,4.67,4.75,12,0.0799,0.94
2344,3.92857218338e-9,-134.219903026,-0.161499023438,574.975253296,72795765.2339,349924121.746,0.000609731839983,4.04421222041,3.83,2.76,21,0.013,0.08
2345,7.10191350118e-9,-382.948082311,0.16064453125,574.96036377,39504723.9683,160346824.749,0.00122307534523,4.75916182386,1.3,3.75,18,0.0221,0.4
2348,5.4051690199e-9,-240.012284009,0.592529296875,574.960600586,24833878.9968,88184136.2201,0.00198805516411,5.91437567507,4.14,2.22,6,0.0271,0.81
2349,7.24851455744e-9,-402.33024733,-0.25,575.120285645,59404901.611,257997177.617,0.000628606101857,4.25463690154,1.71,2.22,9,0.0837,0.14
2350,5.41913474672e-9,-237.631969357,-0.126098632813,574.989888916,67069854.2285,320927904.703,0.000535142363813,4.10443439456,0.85,4.84,11,0.0101,0.12
2351,6.34523104343e-9,-309.415935072,0.493408203125,575.013852539,26966887.3614,97580963.6868,0.0024298024949,5.64906758475,4.28,3.3,19,0.029,0.72
2352,6.58556766457e-9,-343.144125626,0.521728515625,575.026503906,26785243.815,96856444.8597,0.00211776478899,5.66247832805,4.92,2.77,12,0.0641,0.72
2353,6.98789996885e-9,-374.814005124,0.38720703125,574.984742432,30158699.028,111868588.61,0.00174437848308,5.35488374983,2.44,0.47,27,0.053,0.6
2354,6.48926354182e-9,-334.989579653,0.10400390625,575.04048584,44070220.9457,182033625.685,0.00102568077718,4.60564356662,3.84,4.62,9,0.0795,0.31
2355,6.17559226222e-9,-297.451325612,0.737670898438,574.971386719,21790912.931,75948127.7759,0.00286521394794,6.35647609739,2.7,1.15,28,0.0163,0.97
2356,5.33457846926e-9,-230.885661452,-0.25,575.044189453,69028192.3083,306384823.246,0.000770544242359,4.11641203825,2.4,4.6,24,0.0546,0.08
2357,5.79310936069e-9,-266.343161894,0.054443359375,575.017956543,46723957.1248,197196225.113,0.000956626558729,4.51428524093,3.67,1.79,15,0.0499,0.29
2359,6.62743328497e-9,-344.52344772,0.41552734375,575.004580078,30278876.3489,113600926.464,0.00164378953345,5.31463543848,4.19,3.97,8,0.0695,0.6
2360,5.65460426948e-9,-252.347104666,0.44384765625,574.943122559,28401755.7066,104735227.136,0.00243520762223,5.48508899579,2.87,2.75,31,0.0241,0.67
2361,1.18100634544e-8,-973.487843196,0.599609375,574.951289062,25055080.2866,89187541.1439,0.00201487738721,5.88253833984,1.37,1.94,14,0.0546,0.79
2362,4.71361145362e-9,-186.320365985,-0.25,575.016465454,75385654.6628,328759499.201,0.000538090987833,4.05885868176,4.73,4.38,7,0.0603,0.03
2363,3.79887294725e-9,-129.142418952,-0.15087890625,574.984174805,71074614.5919,340151879.957,0.000551734104239,4.06202083469,3.38,3.73,13,0.0142,0.09
2364,5.98633404376e-9,-281.581794469,0.550048828125,599.798699951,25511634.5354,91915555.189,0.00181772994518,5.79792511163,0.88,4.09,5,0.0193,0.78
2365,1.08764427766e-8,-829.968585317,0.54296875,575.024707031,26489899.946,96155361.2518,0.00169565169295,5.68334122753,1.55,0.27,10,0.0774,0.72
2366,5.98516292639e-9,-284.818110905,0.0048828125,575.046411133,50801857.7141,217773239.545,0.00127347617983,4.41190767127,3.81,3.78,30,0.0662,0.23
2367,5.81500098464e-9,-274.277705766,0.2314453125,574.999101562,36737663.7948,144852809.193,0.00153258181039,4.90632102225,4.0,3.72,17,0.0514,0.44
2369,5.82105693502e-9,-268.274290539,0.64208984375,579.506357422,23818874.1281,83714737.8628,0.0018854644247,6.06661883062,0.49,0.27,6,0.0242,0.86
2370,7.12419288864e-9,-395.914310385,0.259765625,574.965234375,36034725.3633,141072448.68,0.0011503025297,4.94663849233,2.63,3.66,4,0.0638,0.45
2371,4.76302821286e-9,-191.758254968,0.309326171875,574.95855957,32453026.7804,124355835.52,0.00140876004232,5.14896837071,3.13,2.74,8,0.0104,0.55
2372,5.47531142745e-9,-245.011619271,-0.239412802647,575.048905029,62858989.4114,278493453.098,0.000664176801905,4.19014369462,2.92,4.37,11,0.0513,0.13
2373,6.99910435367e-9,-343.95022147,0.33056640625,592.478881836,32106522.3585,121818592.179,0.001313487946,5.19203694345,0.4,0.69,16,0.0719,0.54
2374,6.98853268304e-9,-375.892904439,-0.1083984375,575.059182129,62621405.3921,270703083.143,0.00055842649871,4.20858969617,1.9,2.49,3,0.0941,0.11
2375,6.0657262004e-9,-295.193185875,-0.03759765625,580.513183594,54689844.7169,236418380.968,0.000623276054969,4.3330792901,0.51,4.94,1,0.0754,0.19
2376,7.55348169986e-9,-434.405624117,0.6845703125,574.98501709,23258010.1483,81621023.3505,0.00234462675595,6.12815223038,2.55,4.67,9,0.0511,0.88
2377,4.61459951745e-9,-175.510854263,-0.0977783203125,574.993499756,63401280.0518,292201129.234,0.000718738997854,4.16549740156,3.35,1.79,25,0.0219,0.14
2378,7.08638835048e-9,-382.845892661,0.55712890625,613.548461914,25728497.3799,92244878.2585,0.00189545945776,5.79053953057,0.63,2.12,14,0.0808,0.75
2379,6.26535036054e-9,-314.140618797,0.04736328125,574.995440674,50170200.8754,215354580.902,0.000780053213373,4.42191179643,3.32,3.17,7,0.08,0.24
2380,6.1495416919e-9,-294.503259039,0.394287109375,586.442683105,29525221.1269,109495738.284,0.00144471214407,5.40159839184,0.56,3.25,3,0.0267,0.63
2382,6.17015713712e-9,-295.671835687,0.550048828125,575.010498047,25241485.8524,90494732.5928,0.00248542860485,5.83996290064,4.43,2.07,19,0.0212,0.79
2383,1.04329372332e-8,-767.941759822,0.69873046875,574.950292969,22915694.4107,80272584.007,0.00260168563046,6.18472131622,1.66,3.05,20,0.0409,0.9
2386,6.40144152847e-9,-323.346328479,0.21728515625,574.98796875,36421258.8253,144901919.767,0.00105259015498,4.90193923502,1.41,0.56,4,0.0155,0.46
2388,7.53608618339e-9,-426.964358085,0.69873046875,574.997741699,23254012.6421,81678722.0037,0.00224189302021,6.12054208431,3.43,1.64,10,0.0744,0.87
2389,5.66586130262e-9,-254.877438915,0.068603515625,574.93401123,46519423.6445,198803313.955,0.00102832387098,4.50633171709,1.87,2.4,26,0.0178,0.3
2391,5.7853554183e-9,-271.585782591,0.033203125,574.956643066,50847650.2315,214809161.606,0.000700999470653,4.42160404008,4.94,4.92,1,0.043,0.25
2392,6.2585687577e-9,-308.792619325,0.677490234375,612.047606201,22512498.5262,78464408.1207,0.00224290224442,6.25336218993,0.43,1.18,23,0.0469,0.92
2393,8.78325546057e-9,-574.957847071,0.3447265625,574.992458496,33176630.0008,127546600.973,0.00147434499252,5.10613370417,2.2,1.51,19,0.0979,0.5
2394,9.41234042128e-9,-645.449967153,0.5146484375,574.975549316,27944871.9909,102193853.345,0.00274394101331,5.54103533691,2.21,4.8,30,0.0857,0.66
2396,5.13508234244e-9,-220.928576157,-0.25,575.039233398,68820255.1548,299682064.124,0.000659350120118,4.12720166125,3.3,2.02,19,0.071,0.07
2397,6.56113455487e-9,-333.318923744,0.41552734375,575.022070312,29150403.7314,108059425.738,0.00235560117908,5.42569158939,4.05,2.65,26,0.0484,0.64
2398,6.69790293626e-9,-346.331295923,0.295166015625,575.004975586,32769389.4927,125454138.977,0.00136124538172,5.13406555243,2.01,1.51,11,0.0164,0.54
2399,7.08359986659e-9,-385.103854004,0.7412109375,575.012607422,21952193.123,76369952.7644,0.00221660396198,6.32800820608,4.29,1.87,4,0.0816,0.94
2400,6.27711404913e-9,-314.056355454,-0.03759765625,575.09140625,51683701.3866,220048415.979,0.000874934538236,4.39959875386,4.39,3.09,12,0.0908,0.21
2401,5.93944104103e-9,-279.10495742,0.068603515625,574.940795898,47567927.208,202387336.021,0.00107367060067,4.48796181854,2.96,3.66,20,0.0349,0.28
2402,5.43664380395e-9,-239.308042014,0.691650390625,574.977978516,22631871.9707,79364659.9682,0.00340020107934,6.21640692717,4.92,4.51,20,0.0225,0.92
2403,7.64091470264e-9,-446.780142106,-0.1083984375,577.3465271,55510500.79,240584691.257,0.000605503044484,4.32036595935,1.27,0.98,1,0.0926,0.17
2404,6.50459704923e-9,-331.448362062,0.125244140625,575.056818848,40566398.2207,164399878.425,0.00125756701264,4.73073715104,4.59,1.15,19,0.0712,0.36
2405,1.12888582406e-8,-896.982237481,0.4013671875,575.020483398,31047445.6254,118110540.822,0.00161691498505,5.24241140127,1.61,2.11,20,0.089,0.57
2406,5.98466536547e-9,-279.697058854,0.5712890625,574.985870361,25393399.396,90580207.8128,0.00216050951443,5.84005865518,3.75,1.22,15,0.0421,0.78
2407,6.24556796559e-9,-302.604879734,0.564208984375,574.980541992,25167405.7612,89977092.7923,0.00206596738294,5.8594614145,2.24,4.99,8,0.0186,0.8
2408,5.89902805039e-9,-274.078119805,0.44384765625,574.939916992,28092248.2579,103780387.288,0.00170672384582,5.50133317737,2.17,0.72,16,0.0158,0.68
2409,5.34854271069e-9,-231.292070098,0.525268554688,574.994824219,25942423.5046,93471847.9266,0.00209335523329,5.75550643843,3.33,0.46,20,0.0172,0.76
2411,1.10836101037e-8,-877.457539261,-0.115478515625,574.995092773,67016568.6491,288503565.076,0.000609276619929,4.15231745518,0.7,2.32,20,0.0924,0.07
2412,5.93229653027e-9,-277.453466422,0.01904296875,575.731739502,50860159.3294,216573052.197,0.000672810120918,4.41656544022,0.47,0.26,1,0.0552,0.24
2414,7.90549807274e-9,-468.073204383,-0.0234375,574.998139648,58648534.7806,255537478.368,0.000578488393418,4.26398741209,1.3,2.26,2,0.0679,0.16
2415,5.25682427227e-9,-224.873777392,0.751831054688,574.955812988,21458682.0884,74529533.2949,0.00231546035667,6.42195953602,3.08,0.3,9,0.0145,0.99
2416,6.33915812274e-9,-321.120353869,-0.00927734375,589.38918457,57018506.7329,246897197.487,0.000614438674987,4.29183598275,0.38,0.58,15,0.06,0.18
2417,5.21071772663e-9,-222.433013377,-0.24877120525,575.008081055,71427925.943,309484932.648,0.000631582400407,4.10285906923,4.35,1.7,16,0.073,0.05
2418,6.38834858007e-9,-316.684220349,0.13232421875,575.031599121,42043221.5923,171499946.79,0.00123361587921,4.67653925242,4.14,2.8,17,0.0546,0.35
2419,6.11209736611e-9,-295.719420184,0.465087890625,574.983725586,28154297.9638,103095060.259,0.00190957342448,5.52872821473,4.07,4.81,9,0.0481,0.67
2420,7.13640687795e-9,-395.110894477,0.10400390625,574.993339844,43854567.1274,179475491.917,0.000842394284222,4.61731206685,1.99,0.69,3,0.0709,0.32
2421,5.33407517213e-9,-236.346629257,-0.25,575.018735208,72256858.6257,306946296.173,0.000517057205318,4.10086137,4.47,0.83,5,0.0896,0.03
2422,4.10075263058e-9,-147.248999761,-0.25,574.994824219,78457421.8744,361342212.583,0.000547598090043,4.0103122073,3.65,3.05,16,0.026,0.03
2423,6.75017348056e-9,-356.449361687,0.52880859375,575.001098633,26288057.5673,94715782.9181,0.00230005851936,5.7242225909,2.79,4.26,16,0.0385,0.75
2424,6.33262765166e-9,-312.794432202,0.08984375,584.88927002,44906477.6673,186901715.552,0.000809549226339,4.57061068814,0.53,0.46,10,0.0344,0.32
2425,6.96836564091e-9,-369.467267624,0.691650390625,575.024804688,22668129.5239,78898614.8491,0.00256219358583,6.23177911367,3.52,1.96,15,0.0563,0.91
2428,6.62335930556e-9,-341.509334458,0.41552734375,574.951049805,29401949.4062,108965155.412,0.00229872317289,5.41090533081,2.09,4.91,24,0.0315,0.63
2429,7.95109403038e-9,-474.122587773,0.486328125,575.01543457,28089070.187,102863755.542,0.0024841635502,5.52701140197,3.27,3.42,26,0.0976,0.65
2430,7.07905038423e-9,-382.3338258,0.67041015625,574.995898438,23848338.4576,84531309.3323,0.00285768202609,6.02266441034,4.64,3.58,18,0.0789,0.84
2431,7.44028487106e-9,-420.462358649,0.5146484375,574.987685547,27578393.9482,100348241.586,0.00166444598044,5.58962751163,3.93,2.55,4,0.094,0.67
2432,7.85376045169e-9,-463.285645693,0.578369140625,574.942675781,25202623.5917,89846701.2555,0.0021272186034,5.85956876527,2.26,2.18,15,0.0333,0.79
2433,5.67779164045e-9,-254.823126611,0.76953125,599.460021973,21270286.753,73615262.8901,0.00230333702099,6.4638588749,0.67,1.78,10,0.0276,1.0
2434,6.1983914762e-9,-304.633776339,0.1181640625,575.012828369,44695405.8377,186650216.176,0.000810663562378,4.57967436889,3.07,0.34,3,0.0562,0.31
2435,7.06924627659e-9,-382.095841406,0.44384765625,575.026245117,29091650.5308,108097917.061,0.00140773939591,5.42149668982,3.09,2.51,0,0.0971,0.62
2436,6.88279477593e-9,-355.876675401,0.2880859375,578.960874023,33622678.6516,129161443.196,0.00117952699194,5.083749795,0.36,0.62,4,0.0817,0.5
2437,5.71904924019e-9,-261.192966388,0.08984375,574.971557617,44588078.4939,189997954.713,0.000882457102797,4.55216590957,1.74,1.2,15,0.01,0.33
2439,7.4777743166e-9,-428.449409434,0.309326171875,575.023162842,33663902.5629,130203249.785,0.00185866801965,5.07189928785,2.63,3.8,25,0.0728,0.5
2440,6.82933323035e-9,-356.400400417,0.72705078125,574.971229248,22644555.2873,78813875.1046,0.00246084237912,6.24030596503,4.7,2.89,9,0.0621,0.91
2441,8.0323967946e-9,-477.600223009,0.72705078125,574.9934375,22335093.6805,77665655.481,0.00240864957752,6.28491981427,2.14,1.38,16,0.048,0.93
2442,6.71400334769e-9,-352.945096486,0.41552734375,574.979901123,29874130.5463,111861742.864,0.00198943557109,5.34918415075,3.89,0.76,27,0.0664,0.61
2443,6.84216990569e-9,-365.005264467,0.486328125,575.026245117,27434602.7522,100106998.131,0.00153043302535,5.59412354538,0.51,2.03,0,0.0772,0.68
2444,5.12479833124e-9,-210.742114775,0.1181640625,574.98215332,42616040.5425,177655329.478,0.000923506086437,4.63836185017,3.55,3.46,5,0.0244,0.35
2445,6.92157660435e-9,-371.577570634,0.58544921875,602.902111816,25535540.08,90704905.1352,0.00187043682716,5.83039879382,0.64,2.15,10,0.085,0.76
2446,4.35546868515e-9,-161.763355932,-0.147338867188,574.966054687,71132783.62,335322885.541,0.000575939583394,4.06418876674,2.67,4.54,14,0.0161,0.09
2447,5.04803733612e-9,-209.533699815,-0.155024482002,574.960701263,72459098.2766,324882091.768,0.000440610549698,4.06588792656,2.13,3.95,0,0.0475,0.06
2448,4.82443939928e-9,-193.247446029,-0.13671875,574.936694336,70735305.3113,332660217.436,0.000514677553106,4.07088116175,1.5,0.81,26,0.0197,0.09
2449,6.88299985105e-9,-363.639947953,0.75537109375,574.957928467,21799106.3668,75366108.6174,0.0026666850765,6.37710085345,3.23,3.98,11,0.0436,0.97
2450,5.5436536265e-9,-250.41437106,0.252685546875,574.945751953,34902220.7473,136940069.799,0.00158810560717,4.98218873537,2.66,3.5,20,0.0133,0.49
2451,7.62753319193e-9,-435.407397886,0.196044921875,574.997406006,38024824.2014,153647539.29,0.00109646824051,4.81821718585,1.38,4.37,7,0.0199,0.43
2452,6.71537101061e-9,-350.187563348,0.259765625,574.985876465,35323230.9912,136695465.386,0.00125868973544,4.99021203028,3.55,4.91,5,0.0752,0.46
2453,6.79010622387e-9,-356.337782269,0.649169921875,574.935195313,23715643.8891,83525941.9563,0.00287694289677,6.06931375513,2.97,2.61,26,0.0261,0.86
2454,9.29201338578e-9,-618.15779937,0.507568359375,634.349414063,26934787.6367,97483125.6528,0.00190699549442,5.65895747828,1.08,3.87,12,0.0346,0.72
2455,5.32290679365e-9,-230.622574438,0.351806640625,584.041992188,31077870.7518,116896557.81,0.00133593607712,5.26050286893,0.36,0.29,14,0.014,0.59
2456,8.98258334882e-9,-593.448659918,0.373046875,575.037597656,31296012.48,119852059.334,0.00165975449983,5.21251830189,2.25,2.2,20,0.0945,0.56
2457,5.70947210559e-9,-258.360284377,0.3447265625,629.537890625,31435142.3208,118008067.69,0.00153129834179,5.2422780559,0.34,2.26,21,0.0199,0.58
2458,6.31640449873e-9,-309.308987435,0.0792236328125,574.975352783,45612495.813,194032637.096,0.000895649898638,4.53305205147,1.2,0.59,31,0.0184,0.31
2459,6.57111072224e-9,-334.813886814,0.3447265625,575.03246582,30555863.0306,113957107.042,0.00170246317565,5.32054407278,4.85,1.59,12,0.0544,0.59
2460,6.55630093076e-9,-337.999212442,0.0615234375,575.042617188,46918959.201,197227741.025,0.000890743003678,4.51448392445,4.84,3.42,7,0.0879,0.27
2461,6.70551597565e-9,-353.566907748,0.31640625,575.026245117,32731512.2759,124907669.972,0.00120660522958,5.15147110497,0.39,3.11,0,0.0855,0.52
2462,7.43334848574e-9,-419.256439353,0.252685546875,583.539257812,35192704.4707,137190736.276,0.00112209018251,4.9842460345,1.22,1.64,3,0.0188,0.49
2463,8.08153144216e-9,-406.227240135,0.6845703125,603.868725586,23240046.2256,81957959.8995,0.00208208207514,6.11046190306,0.27,1.04,22,0.092,0.86
2464,6.68705956774e-9,-344.269687411,0.01904296875,597.282806396,51467238.3695,220287117.998,0.00070900367067,4.39929335329,0.44,0.45,25,0.0765,0.22
2465,5.80959964521e-9,-270.568722454,0.298706054688,574.952178955,32839882.0855,126051327.083,0.00131761349091,5.12154887225,1.85,4.2,5,0.0131,0.54
2466,7.00761650212e-9,-376.025070073,0.65625,575.026245117,23038406.5644,80528372.9886,0.00193460252,6.16754995985,2.43,3.21,0,0.0825,0.88
2467,6.52608979615e-9,-323.862407843,0.33056640625,578.114521484,32965077.5922,126762080.666,0.00119822274602,5.12289442012,0.32,2.8,1,0.0623,0.52
2468,3.88366152535e-9,-135.368788214,-0.214599609375,574.9734375,79389657.2253,360644008.609,0.00077246637463,4.00587537294,3.73,4.72,28,0.0268,0.02
2469,5.20466702252e-9,-223.305854496,-0.06591796875,575.00291748,58185886.6573,262460494.057,0.000576585885738,4.23906325786,4.23,4.42,2,0.0256,0.18
2470,6.1195428721e-9,-299.694520511,0.1748046875,575.015625,38949511.0754,156485493.511,0.00139301944326,4.79033105254,4.98,1.7,19,0.0243,0.41
2471,1.03837319357e-8,-773.413884107,0.380126953125,603.792575684,31526177.0106,118835269.424,0.0014002609828,5.23562974757,0.92,0.39,22,0.0772,0.55
2472,5.25199984506e-9,-221.838390271,-0.0234375,574.951086426,54877942.9302,244262341.502,0.000729396591359,4.30892905935,1.82,0.45,30,0.0249,0.21
2473,6.5369948409e-9,-333.413099151,0.4580078125,574.977050781,28760485.088,106320634.429,0.00244384557645,5.45815555409,4.38,2.89,25,0.0696,0.64
2474,8.70618945143e-9,-555.039054753,0.41552734375,599.034255371,30162272.1265,113371886.037,0.00144691111396,5.31746053934,1.17,2.84,6,0.0712,0.6
2475,7.35046548026e-9,-408.530194898,-0.0234375,574.959714355,55877014.0501,245128355.075,0.000729315124874,4.30009980167,1.46,2.53,17,0.0475,0.19
2476,5.94292595518e-9,-278.252591727,0.479248046875,574.986870117,27219166.9221,99374647.2266,0.00207747072435,5.60751446395,2.72,0.7,28,0.0256,0.71
2477,7.03767322052e-9,-378.465738123,0.44384765625,574.952929688,28745218.2057,106070996.358,0.00189969450493,5.46307423194,3.05,2.5,16,0.0496,0.65
2478,6.89869645647e-9,-368.782317105,-0.09423828125,574.973742676,65891137.5995,284999508.113,0.000516342837644,4.16549168235,1.3,3.8,1,0.0632,0.11
2479,6.48596597856e-9,-327.404775078,0.224365234375,574.951030273,38037033.8713,151740784.336,0.00140626006269,4.8355108318,3.37,0.45,31,0.0441,0.42
2480,5.80588952426e-9,-271.615753678,0.294858508761,574.980693359,34122735.6472,131514509.748,0.00122418039479,5.06081265085,4.35,0.91,4,0.0426,0.5
